chembl_id,molregno,tid,accession,pref_name,target_chembl_id,min_standard_value,standard_units,drugId,uniprotId,sources,isHighQualityProbe,isTherapeuticTarget
CHEMBL608533,608601,12627,P16234,Platelet-derived growth factor receptor alpha,CHEMBL2007,180.0,nM,CHEMBL608533,P16234,"uniprot_literature,impc,eva,intogen,clingen,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL608533,608601,12627,P16234,Platelet-derived growth factor receptor alpha,CHEMBL2007,32.0,%,CHEMBL608533,P16234,"uniprot_literature,impc,eva,intogen,clingen,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL62136,92776,109636,Q13133,Retinoic acid receptor RXR-alpha/oxysterols receptor LXR-alpha,CHEMBL3430879,88.0,%,CHEMBL62136,Q13133,chemicalProbes,true,false
CHEMBL62136,92776,109636,Q13133,Retinoic acid receptor RXR-alpha/oxysterols receptor LXR-alpha,CHEMBL3430879,0.098,nM,CHEMBL62136,Q13133,chemicalProbes,true,false
CHEMBL62136,92776,109979,Q13133,Liver X receptor,CHEMBL3706564,17.0,nM,CHEMBL62136,Q13133,chemicalProbes,true,false
CHEMBL62136,92776,11269,Q13133,LXR-alpha,CHEMBL2808,6.1,%,CHEMBL62136,Q13133,chemicalProbes,true,false
CHEMBL62136,92776,11269,Q13133,LXR-alpha,CHEMBL2808,3.2,nM,CHEMBL62136,Q13133,chemicalProbes,true,false
CHEMBL62136,92776,109979,Q13133,Liver X receptor,CHEMBL3706564,-11.0,%,CHEMBL62136,Q13133,chemicalProbes,true,false
CHEMBL629,27072,105639,Q9UQD0,Sodium channel alpha subunit,CHEMBL2331043,20000.0,nM,CHEMBL629,Q9UQD0,"impc,chembl",false,true
CHEMBL633,27185,226,P13945,Beta-3 adrenergic receptor,CHEMBL246,31761.0,nM,CHEMBL633,P13945,chembl,false,true
CHEMBL652,27588,12577,Q09470,Voltage-gated potassium channel subunit Kv1.1,CHEMBL2309,209000.0,nM,CHEMBL652,Q09470,"impc,chembl",false,true
CHEMBL691,31241,104068,Q86VL8,Multidrug and toxin extrusion protein 2,CHEMBL1743127,20200.0,nM,CHEMBL691,Q86VL8,impc,false,false
CHEMBL754,41644,103947,Q9Y6L6,Solute carrier organic anion transporter family member 1B1,CHEMBL1697668,112.96,%,CHEMBL754,Q9Y6L6,impc,false,false
CHEMBL81,6914,107,P28223,Serotonin 2a (5-HT2a) receptor,CHEMBL224,414.0,nM,CHEMBL81,P28223,chembl,false,true
CHEMBL836,61181,72,P14416,Dopamine D2 receptor,CHEMBL217,53.0,%,CHEMBL836,P14416,chembl,false,true
CHEMBL836,61181,72,P14416,Dopamine D2 receptor,CHEMBL217,13.0,nM,CHEMBL836,P14416,chembl,false,true
CHEMBL84,7501,93,P22303,Acetylcholinesterase,CHEMBL220,20.0,%,CHEMBL84,P22303,"impc,chembl",false,true
CHEMBL8659,4361,62,P11387,DNA topoisomerase I,CHEMBL1781,31000.0,nM,CHEMBL8659,P11387,"ot_genetics_portal,chembl,cancer_gene_census",false,true
CHEMBL916,82721,104685,P08514,Integrin alpha-IIb/beta-3,CHEMBL2093869,0.37,nM,CHEMBL916,P08514,chembl,false,true
CHEMBL916,82721,104685,P08514,Integrin alpha-IIb/beta-3,CHEMBL2093869,88.0,%,CHEMBL916,P08514,chembl,false,true
CHEMBL96172,153013,104766,Q9BQE3,Tubulin,CHEMBL2095182,43.3,%,CHEMBL96172,Q9BQE3,"ot_genetics_portal,chembl",false,true
CHEMBL964,94571,10627,P50406,Serotonin 6 (5-HT6) receptor,CHEMBL3371,7429.0,nM,CHEMBL964,P50406,chembl,false,true
CHEMBL972,96021,86,P21397,Monoamine oxidase A,CHEMBL1951,1.2,%,CHEMBL972,P21397,chembl,false,true
CHEMBL972,96021,86,P21397,Monoamine oxidase A,CHEMBL1951,67.25,nM,CHEMBL972,P21397,chembl,false,true
CHEMBL981,100310,96,P23219,Cyclooxygenase-1,CHEMBL221,48.0,%,CHEMBL981,P23219,chembl,false,true
CHEMBL981,100310,96,P23219,Cyclooxygenase-1,CHEMBL221,950000.0,nM,CHEMBL981,P23219,chembl,false,true
CHEMBL103667,167995,11752,P35916,Vascular endothelial growth factor receptor 3,CHEMBL1955,270.0,nM,CHEMBL103667,P35916,chembl,false,true
CHEMBL105442,169054,10844,P41240,Tyrosine-protein kinase CSK,CHEMBL2634,81.0,%,CHEMBL105442,P41240,ot_genetics_portal,false,false
CHEMBL1082407,630886,104688,Q99928,GABA-A receptor; anion channel,CHEMBL2093872,3000.0,nM,CHEMBL1082407,Q99928,chembl,false,true
CHEMBL1091,150313,103947,Q9Y6L6,Solute carrier organic anion transporter family member 1B1,CHEMBL1697668,93.94,%,CHEMBL1091,Q9Y6L6,impc,false,false
CHEMBL1091701,619924,11400,P42345,Serine/threonine-protein kinase mTOR,CHEMBL2842,11.0,nM,CHEMBL1091701,P42345,chemicalProbes,false,false
CHEMBL114,17169,11398,P08183,P-glycoprotein 1,CHEMBL4302,1600.0,nM,CHEMBL114,P08183,"impc,chembl",false,true
CHEMBL114,17169,11398,P08183,P-glycoprotein 1,CHEMBL4302,43.0,%,CHEMBL114,P08183,"impc,chembl",false,true
CHEMBL114,17169,11398,P08183,P-glycoprotein 1,CHEMBL4302,3.01,nm/s,CHEMBL114,P08183,"impc,chembl",false,true
CHEMBL114,17169,11398,P08183,P-glycoprotein 1,CHEMBL4302,30.0,nM/mg*min,CHEMBL114,P08183,"impc,chembl",false,true
CHEMBL1190199,664149,137,P41145,Kappa opioid receptor,CHEMBL237,0.5,nM,CHEMBL1190199,P41145,chembl,false,true
CHEMBL12,721,104837,P35498,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,15.2,%,CHEMBL12,P35498,"uniprot_literature,impc,eva,orphanet,ot_genetics_portal,gene2phenotype,gene_burden,clingen,chembl,uniprot_variants,eva_somatic",false,true
CHEMBL1200323,674274,104787,P35348,Adrenergic receptor alpha,CHEMBL2095203,8.4,mg kg-1,CHEMBL1200323,P35348,"impc,ot_genetics_portal,chembl",false,true
CHEMBL1200323,674274,104787,P35348,Adrenergic receptor alpha,CHEMBL2095203,35.48,nM,CHEMBL1200323,P35348,"impc,ot_genetics_portal,chembl",false,true
CHEMBL12089,9459,11968,P48147,Prolyl endopeptidase,CHEMBL3202,142000.0,nM,CHEMBL12089,P48147,impc,false,false
CHEMBL1230609,692959,18033,P07947,Tyrosine-protein kinase YES,CHEMBL2073,48.0,nM,CHEMBL1230609,P07947,"ot_genetics_portal,chembl",false,true
CHEMBL1231,229058,101283,O15245,Solute carrier family 22 member 1,CHEMBL5685,75.7,%,CHEMBL1231,O15245,"impc,ot_genetics_portal",false,false
CHEMBL124660,205165,11752,P35916,Vascular endothelial growth factor receptor 3,CHEMBL1955,7200.0,nM,CHEMBL124660,P35916,"intogen,chembl,cancer_gene_census",false,true
CHEMBL1254990,704459,25,P04150,Glucocorticoid receptor,CHEMBL2034,58.0,%,CHEMBL1254990,P04150,chembl,false,true
CHEMBL1254990,704459,25,P04150,Glucocorticoid receptor,CHEMBL2034,105300.0,nM,CHEMBL1254990,P04150,chembl,false,true
CHEMBL126075,209510,104837,P35498,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,600.0,nM,CHEMBL126075,P35498,"uniprot_literature,impc,eva,orphanet,clingen,chembl,uniprot_variants",false,true
CHEMBL126075,209510,104837,P35498,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,99.3,%,CHEMBL126075,P35498,"uniprot_literature,impc,eva,orphanet,clingen,chembl,uniprot_variants",false,true
CHEMBL12856,11066,104707,Q14432,Phosphodiesterase 3,CHEMBL2094125,16000.0,nM,CHEMBL12856,Q14432,"ot_genetics_portal,chembl",false,true
CHEMBL12856,11066,104738,Q14432,Phosphodiesterase; PDE3 & PDE4,CHEMBL2095153,4800.0,nM,CHEMBL12856,Q14432,"ot_genetics_portal,chembl",false,true
CHEMBL1289494,715901,10878,Q02156,Protein kinase C epsilon,CHEMBL3582,83.0,%,CHEMBL1289494,Q02156,chembl,false,true
CHEMBL1289601,716009,11752,P35916,Vascular endothelial growth factor receptor 3,CHEMBL1955,5.2,nM,CHEMBL1289601,P35916,"impc,intogen,ot_genetics_portal,chembl,uniprot_variants,cancer_gene_census",false,true
CHEMBL1289926,716337,9,P00533,Epidermal growth factor receptor erbB1,CHEMBL203,2300.0,nM,CHEMBL1289926,P00533,"uniprot_literature,impc,eva,intogen,ot_genetics_portal,clingen,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL1336,276734,11755,P06241,Tyrosine-protein kinase FYN,CHEMBL1841,8400.0,nM,CHEMBL1336,P06241,"impc,chembl",false,true
CHEMBL1336,276734,100990,Q13546,Receptor-interacting serine/threonine-protein kinase 1,CHEMBL5464,1500.0,nM,CHEMBL1336,Q13546,"impc,eva,intogen",false,false
CHEMBL1394231,818115,107607,Q13336,Urea transporter 1,CHEMBL2390814,11.0,nM,CHEMBL1394231,Q13336,chemicalProbes,true,false
CHEMBL1421,361469,30019,P54756,Ephrin type-A receptor 5,CHEMBL3987,0.0,%,CHEMBL1421,P54756,"ot_genetics_portal,chembl,eva_somatic",false,true
CHEMBL1421,361469,30019,P54756,Ephrin type-A receptor 5,CHEMBL3987,0.24,nM,CHEMBL1421,P54756,"ot_genetics_portal,chembl,eva_somatic",false,true
CHEMBL14376,13949,102394,O95342,Bile salt export pump,CHEMBL6020,23400.0,nM,CHEMBL14376,O95342,"uniprot_literature,impc,eva,orphanet,ot_genetics_portal,gene2phenotype,uniprot_variants",false,false
CHEMBL1451,381691,104062,Q9NPD5,Solute carrier organic anion transporter family member 1B3,CHEMBL1743121,81.81,%,CHEMBL1451,Q9NPD5,impc,false,false
CHEMBL165706,278478,11225,P00797,Renin,CHEMBL286,2.0,nM,CHEMBL165706,P00797,chemicalProbes,false,false
CHEMBL1684984,1075318,11362,P42336,PI3-kinase p110-alpha subunit,CHEMBL4005,14.0,nM,CHEMBL1684984,P42336,"uniprot_literature,impc,eva,intogen,gene2phenotype,clingen,chembl,eva_somatic,uniprot_variants,cancer_gene_census",false,true
CHEMBL170,255947,104837,Q9NY46,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,4400.0,nM,CHEMBL170,Q9NY46,chembl,false,true
CHEMBL170,255947,104837,Q9NY46,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,69.3,%,CHEMBL170,Q9NY46,chembl,false,true
CHEMBL1721885,1102616,9,P00533,Epidermal growth factor receptor erbB1,CHEMBL203,3300.0,nM,CHEMBL1721885,P00533,"uniprot_literature,impc,eva,intogen,ot_genetics_portal,clingen,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL177033,290813,10580,P51681,C-C chemokine receptor type 5,CHEMBL274,0.7,nM,CHEMBL177033,P51681,chemicalProbes,false,false
CHEMBL1790041,1153672,104063,O15244,Solute carrier family 22 member 2,CHEMBL1743122,22.0,pmol/mg,CHEMBL1790041,O15244,ot_genetics_portal,false,false
CHEMBL1807789,1165477,12670,P36888,Tyrosine-protein kinase receptor FLT3,CHEMBL1974,10.0,nM,CHEMBL1807789,P36888,chemicalProbes,false,false
CHEMBL189963,319858,107895,P24941,CDK2/Cyclin A2,CHEMBL3038469,230.0,nM,CHEMBL189963,P24941,"impc,chembl",false,true
CHEMBL189963,319858,107895,P24941,CDK2/Cyclin A2,CHEMBL3038469,42.0,%,CHEMBL189963,P24941,"impc,chembl",false,true
CHEMBL189963,319858,104299,P24941,Cyclin-dependent kinase 2/cyclin E1,CHEMBL1907605,9100.0,nM,CHEMBL189963,P24941,"impc,chembl",false,true
CHEMBL19224,21716,93,P22303,Acetylcholinesterase,CHEMBL220,46.4,%,CHEMBL19224,P22303,"impc,chembl",false,true
CHEMBL19224,21716,93,P22303,Acetylcholinesterase,CHEMBL220,24330.0,nM,CHEMBL19224,P22303,"impc,chembl",false,true
CHEMBL19224,21716,104837,Q99250,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,11.0,%,CHEMBL19224,Q99250,"impc,chembl",false,true
CHEMBL193,419596,105734,P54284,Voltage-gated calcium channel,CHEMBL2363032,32.0,%,CHEMBL193,P54284,"impc,ot_genetics_portal,chembl",false,true
CHEMBL193,419596,105734,Q9NY47,Voltage-gated calcium channel,CHEMBL2363032,32.0,%,CHEMBL193,Q9NY47,"impc,chembl",false,true
CHEMBL1944698,1276066,107897,Q00526,CDK3/Cyclin E,CHEMBL3038471,3.0,nM,CHEMBL1944698,Q00526,chembl,false,true
CHEMBL1946170,1277553,20007,Q9NYL2,Mixed lineage kinase 7,CHEMBL3886,-1.0,%,CHEMBL1946170,Q9NYL2,ot_genetics_portal,false,false
CHEMBL1980297,1301588,20171,Q9UQB9,Serine/threonine-protein kinase Aurora-C,CHEMBL3935,7.0,nM,CHEMBL1980297,Q9UQB9,chembl,false,true
CHEMBL20684,24217,104766,Q9BUF5,Tubulin,CHEMBL2095182,40.0,%,CHEMBL20684,Q9BUF5,chembl,false,true
CHEMBL20684,24217,104766,Q9BUF5,Tubulin,CHEMBL2095182,1510.0,nM,CHEMBL20684,Q9BUF5,chembl,false,true
CHEMBL2103879,1376149,104750,P08238,Heat shock protein HSP90,CHEMBL2095165,1.487,10'5L/mol,CHEMBL2103879,P08238,"intogen,chembl,cancer_gene_census",false,true
CHEMBL2103879,1376149,104750,P08238,Heat shock protein HSP90,CHEMBL2095165,6.804,10'4L/mol,CHEMBL2103879,P08238,"intogen,chembl,cancer_gene_census",false,true
CHEMBL2103879,1376149,104750,P08238,Heat shock protein HSP90,CHEMBL2095165,63.0,nM,CHEMBL2103879,P08238,"intogen,chembl,cancer_gene_census",false,true
CHEMBL2103879,1376149,11748,P08238,Heat shock protein HSP 90-beta,CHEMBL4303,5.0,nM,CHEMBL2103879,P08238,"intogen,chembl,cancer_gene_census",false,true
CHEMBL2103879,1376149,104750,P08238,Heat shock protein HSP90,CHEMBL2095165,6.804,10'12L/mol/s,CHEMBL2103879,P08238,"intogen,chembl,cancer_gene_census",false,true
CHEMBL2105743,1378013,43,P07550,Beta-2 adrenergic receptor,CHEMBL210,30.6,%,CHEMBL2105743,P07550,chembl,false,true
CHEMBL2105743,1378013,43,P07550,Beta-2 adrenergic receptor,CHEMBL210,0.008511,nM,CHEMBL2105743,P07550,chembl,false,true
CHEMBL2105763,1378033,12576,P42338,PI3-kinase p110-beta subunit,CHEMBL3145,54.0,nM,CHEMBL2105763,P42338,"chembl,cancer_gene_census",false,true
CHEMBL2148074,1421580,100643,P14902,"Indoleamine 2,3-dioxygenase",CHEMBL4685,15.0,%,CHEMBL2148074,P14902,chemicalProbes,false,false
CHEMBL2148074,1421580,100643,P14902,"Indoleamine 2,3-dioxygenase",CHEMBL4685,415.0,nm,CHEMBL2148074,P14902,chemicalProbes,false,false
CHEMBL2148074,1421580,100643,P14902,"Indoleamine 2,3-dioxygenase",CHEMBL4685,34.0,nM,CHEMBL2148074,P14902,chemicalProbes,false,false
CHEMBL2180528,1441344,10547,P32246,C-C chemokine receptor type 1,CHEMBL2413,15.0,nM,CHEMBL2180528,P32246,chemicalProbes,false,false
CHEMBL221959,367860,101048,Q6PHR2,Serine/threonine-protein kinase ULK3,CHEMBL5047,6400.0,nM,CHEMBL221959,Q6PHR2,"impc,ot_genetics_portal",false,false
CHEMBL221959,367860,101048,Q6PHR2,Serine/threonine-protein kinase ULK3,CHEMBL5047,24.0,%,CHEMBL221959,Q6PHR2,"impc,ot_genetics_portal",false,false
CHEMBL223360,371147,100917,Q08345,Epithelial discoidin domain-containing receptor 1,CHEMBL5319,58.0,nM,CHEMBL223360,Q08345,"impc,ot_genetics_portal",false,false
CHEMBL2364605,1540477,129,P35372,Mu opioid receptor,CHEMBL233,0.7,nM,CHEMBL2364605,P35372,chembl,false,true
CHEMBL2418350,1577120,11400,P42345,Serine/threonine-protein kinase mTOR,CHEMBL2842,2.0,nM,CHEMBL2418350,P42345,chemicalProbes,false,false
CHEMBL2424780,1579887,101568,Q9NR97,Toll-like receptor 8,CHEMBL5805,3650.0,nM,CHEMBL2424780,Q9NR97,chembl,false,true
CHEMBL2442750,1589277,20174,Q9Y5Y4,G protein-coupled receptor 44,CHEMBL5071,0.0215,hr,CHEMBL2442750,Q9Y5Y4,chembl,false,true
CHEMBL2442750,1589277,20174,Q9Y5Y4,G protein-coupled receptor 44,CHEMBL5071,0.66,/min,CHEMBL2442750,Q9Y5Y4,chembl,false,true
CHEMBL2442750,1589277,20174,Q9Y5Y4,G protein-coupled receptor 44,CHEMBL5071,3.0,nM,CHEMBL2442750,Q9Y5Y4,chembl,false,true
CHEMBL2442750,1589277,20174,Q9Y5Y4,G protein-coupled receptor 44,CHEMBL5071,4.8,10'7/M/min,CHEMBL2442750,Q9Y5Y4,chembl,false,true
CHEMBL255863,426660,100416,P54753,Ephrin type-B receptor 3,CHEMBL4901,52.0,%,CHEMBL255863,P54753,chembl,false,true
CHEMBL255863,426660,100416,P54753,Ephrin type-B receptor 3,CHEMBL4901,1000.0,nM,CHEMBL255863,P54753,chembl,false,true
CHEMBL259084,428508,20014,O14965,Serine/threonine-protein kinase Aurora-A,CHEMBL4722,0.0,%,CHEMBL259084,O14965,"impc,chembl,eva_somatic",false,true
CHEMBL259084,428508,20014,O14965,Serine/threonine-protein kinase Aurora-A,CHEMBL4722,1.0,nM,CHEMBL259084,O14965,"impc,chembl,eva_somatic",false,true
CHEMBL267225,399685,126,P35354,Cyclooxygenase-2,CHEMBL230,50.83,%,CHEMBL267225,P35354,chembl,false,true
CHEMBL274654,12922,11149,O75116,Rho-associated protein kinase 2,CHEMBL2973,68.0,%,CHEMBL274654,O75116,"ot_genetics_portal,chembl",false,true
CHEMBL274654,12922,100080,O96013,Serine/threonine-protein kinase PAK 4,CHEMBL4482,79.0,%,CHEMBL274654,O96013,chembl,false,true
CHEMBL279516,33466,17045,P08684,Cytochrome P450 3A4,CHEMBL340,0.2667,hr,CHEMBL279516,P08684,chembl,false,true
CHEMBL288441,62111,102770,Q9Y2K2,Serine/threonine-protein kinase SIK3,CHEMBL6149,64.0,nM,CHEMBL288441,Q9Y2K2,"impc,ot_genetics_portal",false,false
CHEMBL290106,46656,252,P29274,Adenosine A2a receptor,CHEMBL251,655.0,nM,CHEMBL290106,P29274,ot_genetics_portal,false,false
CHEMBL296468,71663,11720,P48729,Casein kinase I alpha,CHEMBL2793,1000.0,nM,CHEMBL296468,P48729,ot_genetics_portal,false,false
CHEMBL3,115,104714,A5X5Y0,Serotonin 3 (5-HT3) receptor,CHEMBL2094132,71000.0,nM,CHEMBL3,A5X5Y0,chembl,false,true
CHEMBL3,115,101412,O75762,Transient receptor potential cation channel subfamily A member 1,CHEMBL6007,2000.0,nM,CHEMBL3,O75762,"impc,chembl",false,true
CHEMBL305660,111060,11398,P08183,P-glycoprotein 1,CHEMBL4302,99.0,%,CHEMBL305660,P08183,impc,false,false
CHEMBL305660,111060,11398,P08183,P-glycoprotein 1,CHEMBL4302,1500.0,nM,CHEMBL305660,P08183,impc,false,false
CHEMBL308954,113138,165,Q12809,HERG,CHEMBL240,25118.86,nM,CHEMBL308954,Q12809,chembl,false,true
CHEMBL3093929,1608315,11534,P25774,Cathepsin S,CHEMBL2954,10.0,nM,CHEMBL3093929,P25774,chemicalProbes,false,false
CHEMBL3137336,1626767,12683,Q15118,Pyruvate dehydrogenase kinase isoform 1,CHEMBL4766,-6.1,%,CHEMBL3137336,Q15118,"impc,ot_genetics_portal,chembl",false,true
CHEMBL325041,187372,104730,Q04206,Nuclear factor NF-kappa-B complex,CHEMBL2094258,9.7,nM,CHEMBL325041,Q04206,"impc,intogen",false,false
CHEMBL3301609,1763571,11290,Q9H3N8,Histamine H4 receptor,CHEMBL3759,11.0,nM,CHEMBL3301609,Q9H3N8,chembl,false,true
CHEMBL3353359,1817466,30003,O00444,Serine/threonine-protein kinase PLK4,CHEMBL3788,2.4,nM,CHEMBL3353359,O00444,chemicalProbes,false,false
CHEMBL3353410,1817518,104296,P06493,Cyclin-dependent kinase 1/cyclin B1,CHEMBL1907602,5.0,%,CHEMBL3353410,P06493,chembl,false,true
CHEMBL3358611,1822771,101347,P51692,Signal transducer and activator of transcription 5B,CHEMBL5817,42.0,nM,CHEMBL3358611,P51692,chemicalProbes,false,false
CHEMBL35,2046,96,P23219,Cyclooxygenase-1,CHEMBL221,36.0,%,CHEMBL35,P23219,"impc,chembl",false,true
CHEMBL3545360,1927209,10188,Q16539,MAP kinase p38 alpha,CHEMBL260,0.54,C,CHEMBL3545360,Q16539,"impc,chembl",false,true
CHEMBL370805,333370,104688,Q16445,GABA-A receptor; anion channel,CHEMBL2093872,127000.0,nM,CHEMBL370805,Q16445,chembl,false,true
CHEMBL377104,351461,11939,P48736,PI3-kinase p110-gamma subunit,CHEMBL3267,39.0,nM,CHEMBL377104,P48736,chemicalProbes,false,false
CHEMBL3809489,2087700,10980,P35968,Vascular endothelial growth factor receptor 2,CHEMBL279,8.0,nM,CHEMBL3809489,P35968,"intogen,chembl,cancer_gene_census",false,true
CHEMBL38380,50822,100127,P09769,Tyrosine-protein kinase FGR,CHEMBL4454,91.0,%,CHEMBL38380,P09769,"impc,chembl",false,true
CHEMBL38380,50822,11019,Q13976,cGMP-dependent protein kinase 1 beta,CHEMBL4273,15.0,%,CHEMBL38380,Q13976,"impc,eva,orphanet,ot_genetics_portal,clingen,uniprot_variants",false,false
CHEMBL397184,391037,11624,P29466,Caspase-1,CHEMBL4801,2.0,nM,CHEMBL397184,P29466,chemicalProbes,false,false
CHEMBL3989939,2197810,100413,Q16620,Neurotrophic tyrosine kinase receptor type 2,CHEMBL4898,5.0,nM,CHEMBL3989939,Q16620,"impc,chembl",false,true
CHEMBL411630,441059,10980,P35968,Vascular endothelial growth factor receptor 2,CHEMBL279,0.1995,nM,CHEMBL411630,P35968,chemicalProbes,false,false
CHEMBL4207852,2286003,25,P04150,Glucocorticoid receptor,CHEMBL2034,36.0,%,CHEMBL4207852,P04150,chembl,false,true
CHEMBL4207852,2286003,25,P04150,Glucocorticoid receptor,CHEMBL2034,0.74,nM,CHEMBL4207852,P04150,chembl,false,true
CHEMBL428690,14366,104720,P22694,cAMP-dependent protein kinase (PKA),CHEMBL2094138,960000.0,nM,CHEMBL428690,P22694,chembl,false,true
CHEMBL4297224,2335195,11272,Q99720,Sigma opioid receptor,CHEMBL287,860.0,nM,CHEMBL4297224,Q99720,chembl,false,true
CHEMBL4297507,2335478,107918,P23458,JAK2/JAK1,CHEMBL3038492,25.0,nM,CHEMBL4297507,P23458,chembl,false,true
CHEMBL4297507,2335478,108405,P23458,JAK1/TYK2,CHEMBL3301391,18.0,nM,CHEMBL4297507,P23458,chembl,false,true
CHEMBL4297507,2335478,10919,P23458,Tyrosine-protein kinase JAK1,CHEMBL2835,2.8,nM,CHEMBL4297507,P23458,chembl,false,true
CHEMBL4297507,2335478,107917,P23458,JAK3/JAK1,CHEMBL3038491,40.0,nM,CHEMBL4297507,P23458,chembl,false,true
CHEMBL43452,63100,118360,Q9UBN7,Cereblon/Histone deacetylase 6,CHEMBL4296129,-2.0,%,CHEMBL43452,Q9UBN7,"impc,chembl",false,true
CHEMBL44,2658,11639,P27361,MAP kinase ERK1,CHEMBL3385,0.6,degrees C,CHEMBL44,P27361,"ot_genetics_portal,chembl",false,true
CHEMBL4459585,2366594,107917,P52333,JAK3/JAK1,CHEMBL3038491,3740.0,nM,CHEMBL4459585,P52333,"impc,chembl,cancer_gene_census",false,true
CHEMBL4462530,2369539,117739,Q9NYV4,CDK12/Cyclin K,CHEMBL4106169,8070.0,nM,CHEMBL4462530,Q9NYV4,"impc,intogen,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL451887,520664,106197,P62191,26S proteasome,CHEMBL2364701,8.6,nM,CHEMBL451887,P62191,chembl,false,true
CHEMBL45816,72035,105639,Q01118,Sodium channel alpha subunit,CHEMBL2331043,980.0,nM,CHEMBL45816,Q01118,chembl,false,true
CHEMBL467,4730,15,P00918,Carbonic anhydrase II,CHEMBL205,28000.0,nM,CHEMBL467,P00918,chembl,false,true
CHEMBL494089,469313,101602,Q9NRM7,Serine/threonine-protein kinase LATS2,CHEMBL5907,140.0,nM,CHEMBL494089,Q9NRM7,"intogen,eva_somatic,cancer_gene_census",false,false
CHEMBL50,3666,10907,P53350,Serine/threonine-protein kinase PLK1,CHEMBL3024,5750.0,nM,CHEMBL50,P53350,"impc,chembl",false,true
CHEMBL50,3666,10907,P53350,Serine/threonine-protein kinase PLK1,CHEMBL3024,1.7,degrees C,CHEMBL50,P53350,"impc,chembl",false,true
CHEMBL503,9495,104816,P05107,"Intercellular adhesion molecule (ICAM-1), Integrin alpha-L/beta-2",CHEMBL2096661,3780.0,nM,CHEMBL503,P05107,"impc,chembl",false,true
CHEMBL503,9495,106151,P05107,Integrin alpha-L/beta-2 (LFA-1),CHEMBL2364172,2400.0,nM,CHEMBL503,P05107,"impc,chembl",false,true
CHEMBL5077861,2722312,105451,P01116,GTPase KRas,CHEMBL2189121,17.0,nM,CHEMBL5077861,P01116,"impc,intogen,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL516,11005,61,P11229,Muscarinic acetylcholine receptor M1,CHEMBL216,3.943,nM,CHEMBL516,P11229,chembl,false,true
CHEMBL521,11674,93,P22303,Acetylcholinesterase,CHEMBL220,235110.0,nM,CHEMBL521,P22303,"impc,ot_genetics_portal,chembl",false,true
CHEMBL521,11674,93,P22303,Acetylcholinesterase,CHEMBL220,61.19,%,CHEMBL521,P22303,"impc,ot_genetics_portal,chembl",false,true
CHEMBL521,11674,104725,P35354,Cyclooxygenase,CHEMBL2094253,0.4,ug ml-1,CHEMBL521,P35354,"impc,ot_genetics_portal,chembl",false,true
CHEMBL521,11674,126,P35354,Cyclooxygenase-2,CHEMBL230,100.0,nM,CHEMBL521,P35354,"impc,ot_genetics_portal,chembl",false,true
CHEMBL521,11674,126,P35354,Cyclooxygenase-2,CHEMBL230,6.33,%,CHEMBL521,P35354,"impc,ot_genetics_portal,chembl",false,true
CHEMBL553,14785,102439,O60341,Lysine-specific histone demethylase 1,CHEMBL6136,35800.0,nM,CHEMBL553,O60341,"impc,chembl",false,true
CHEMBL553,14785,30027,Q15375,Ephrin type-A receptor 7,CHEMBL4602,1400.0,nM,CHEMBL553,Q15375,"intogen,chembl,cancer_gene_census",false,true
CHEMBL558752,568340,30035,Q9H2G2,Serine/threonine-protein kinase 2,CHEMBL4202,510.0,nM,CHEMBL558752,Q9H2G2,ot_genetics_portal,false,false
