target_chembl_id,chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,accession,pref_name,organism,standard_value,standard_units,standard_relation,pchembl_value,isHighQualityProbe,isTherapeuticTarget,concatenated_sources
CHEMBL325,"CHEMBL1801250,CHEMBL4070033,CHEMBL1094042,CHEMBL1836142,CHEMBL1089344,CHEMBL403812,CHEMBL1957463,CHEMBL402542,CHEMBL487253,CHEMBL3828628,CHEMBL3287255,CHEMBL4080695,CHEMBL1819256,CHEMBL2047687,CHEMBL412083,CHEMBL254165,CHEMBL27759,CHEMBL3286737,CHEMBL511984,CHEMBL3827056,CHEMBL3827780,CHEMBL343448,CHEMBL1808640,CHEMBL3827660,CHEMBL471466,CHEMBL3286734,CHEMBL98,CHEMBL474890,CHEMBL4089517,CHEMBL3827865,CHEMBL3622533,CHEMBL3989941,CHEMBL2047692,CHEMBL257176,CHEMBL3828180,CHEMBL483254,CHEMBL272980,CHEMBL3827738,CHEMBL486738,CHEMBL3828492,CHEMBL1088949,CHEMBL3828747,CHEMBL469950,CHEMBL255244,CHEMBL4081642,CHEMBL3828486,CHEMBL3827004,CHEMBL1093052,CHEMBL475692,CHEMBL2047541,CHEMBL470582,CHEMBL4283683,CHEMBL3621988,CHEMBL1819275,CHEMBL471400,CHEMBL513250,CHEMBL470581,CHEMBL1851943,CHEMBL409493,CHEMBL486152,CHEMBL1819261,CHEMBL2047684,CHEMBL1808644,CHEMBL3126833,CHEMBL470147,CHEMBL3335284,CHEMBL1808635,CHEMBL1808631,CHEMBL3827612,CHEMBL1819141,CHEMBL402208,CHEMBL3828289,CHEMBL3693786,CHEMBL255245,CHEMBL513061,CHEMBL98669,CHEMBL1819273,CHEMBL3828636,CHEMBL609583,CHEMBL1093362,CHEMBL99,CHEMBL437029,CHEMBL4072816,CHEMBL191482,CHEMBL264961,CHEMBL3335304,CHEMBL472442,CHEMBL473484,CHEMBL1808641,CHEMBL2047540,CHEMBL1819274,CHEMBL2047696,CHEMBL2408778,CHEMBL1819272,CHEMBL4296717,CHEMBL3828408,CHEMBL3828482,CHEMBL255925,CHEMBL3827398,CHEMBL471399,CHEMBL1213492,CHEMBL325041,CHEMBL1089301,CHEMBL147506,CHEMBL1819255,CHEMBL514503,CHEMBL271741,CHEMBL1808625,CHEMBL1957458,CHEMBL475302,CHEMBL514304,CHEMBL505961,CHEMBL178,CHEMBL118,CHEMBL3826997,CHEMBL3827794,CHEMBL409494,CHEMBL1093351,CHEMBL470156,CHEMBL216884,CHEMBL3335307,CHEMBL2047680,CHEMBL1819138,CHEMBL256985,CHEMBL1094041,CHEMBL486770,CHEMBL258176,CHEMBL1089359,CHEMBL3827296,CHEMBL95553,CHEMBL598797,CHEMBL403813,CHEMBL235191,CHEMBL251819,CHEMBL1093053,CHEMBL472443,CHEMBL408513,CHEMBL3828070,CHEMBL1819257,CHEMBL3286738,CHEMBL3286735,CHEMBL4061360,CHEMBL258175,CHEMBL471414,CHEMBL470148,CHEMBL1213457,CHEMBL1808645,CHEMBL1819260,CHEMBL469514,CHEMBL521193,CHEMBL473271,CHEMBL2105763,CHEMBL255805,CHEMBL2364628,CHEMBL3827650,CHEMBL472261,CHEMBL3589356,CHEMBL513027,CHEMBL3286733,CHEMBL3126832,CHEMBL1819267,CHEMBL3286736,CHEMBL258177,CHEMBL221654,CHEMBL1094040,CHEMBL1819270,CHEMBL473479,CHEMBL4099640,CHEMBL463788,CHEMBL470798,CHEMBL260200,CHEMBL1089701,CHEMBL473478,CHEMBL1819137,CHEMBL472252,CHEMBL400721,CHEMBL1808636,CHEMBL256998,CHEMBL3827317,CHEMBL253869,CHEMBL1089343,CHEMBL3827489,CHEMBL491688,CHEMBL4079901,CHEMBL2103863,CHEMBL1819259,CHEMBL1089700","620348,2095051,1350964,2323131,620538,2095074,499179,1282989,1376133,1166342,2201271,517096,1351112,516211,517300,1540500,1171462,517375,1166338,2095066,1757256,1166332,1171479,426201,620349,2095060,425614,1966216,620453,425564,427771,1573194,2095062,1166328,519420,620345,685301,1171467,245987,427715,436056,2095077,1171346,1166322,2095056,2220606,1282994,2095050,11305,435188,1171465,620539,519462,516849,2095046,517095,423416,517097,1171461,1351105,1623451,2095071,366324,1166337,1192622,519421,1171476,517376,1162323,517012,1378033,2095044,363582,1180204,517470,11501,1950505,1351109,425561,517014,423537,1166333,187372,425615,2334768,620454,1171343,425659,1757253,2095049,2197812,519517,517173,1757780,435595,425657,517377,2095053,1171466,427073,516209,336913,517298,620540,2095068,2095047,2221553,1171481,2219812,685336,519203,2239551,425697,1623452,1791417,2095064,2095043,517469,519422,1791440,517094,425612,620451,427769,519518,2229428,1757258,1171473,519520,2212727,425658,457789,2095054,519464,1757254,592384,1351121,620347,18694,2095058,620268,399340,1171463,1350963,425656,2095052,1171342,1351117,425700,517174,2209944,435638,434834,1166341,246935,516210,517299,1965665,603809,2095048,423539,1791437,427772,2027023,318173,2095063,157643,519423,1171478,517297,1757257,1171480,2095059,158516,620452,425563,453911,519519,519463,36237,2095055,517468,620346,1757255,427716,620267,519567","CHEMBL1820399,CHEMBL927948,CHEMBL2059967,CHEMBL3391446,CHEMBL1293050,CHEMBL1021292,CHEMBL4045012,CHEMBL908805,CHEMBL3291778,CHEMBL947921,CHEMBL4771372,CHEMBL4684701,CHEMBL3591149,CHEMBL1065580,CHEMBL4422734,CHEMBL5113655,CHEMBL4771412,CHEMBL2050420,CHEMBL4312245,CHEMBL1216982,CHEMBL4619903,CHEMBL3388838,CHEMBL1804719,CHEMBL1027281,CHEMBL3227883,CHEMBL4221573,CHEMBL5215059,CHEMBL4771440,CHEMBL3598912,CHEMBL926896,CHEMBL1810941,CHEMBL1166309,CHEMBL927761,CHEMBL3828935,CHEMBL5217052,CHEMBL2065940,CHEMBL4737687,CHEMBL4401320,CHEMBL1068527,CHEMBL4612447,CHEMBL4845217,CHEMBL1111708,CHEMBL4019743,CHEMBL877713,CHEMBL2410766,CHEMBL3294937,CHEMBL940369,CHEMBL1959442,CHEMBL701995,CHEMBL4322380",1,LITERATURE,"Nat Chem Biol,ACS Med Chem Lett,Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Medchemcomm,Eur J Med Chem","2.1742496E7,1.710779E7,3.4648295E7,3.0735902E7,1.9906529E7,2.0143778E7,2.2321215E7,1.4613312E7,1.895179E7,2.3997923E7,2.013999E7,1.8378451E7,3.3143937E7,2.950013E7,3.1117517E7,2.1080647E7,2.49005E7,2.4944733E7,2.8885834E7,2.0205394E7,3.1986406E7,2.2280363E7,2.2771007E7,2.7186676E7,3.357094E7,1.9181524E7,2.4900838E7,1.8182289E7,3.3077264E7,2.8765013E7,2.5993269E7,2.4015327E7,3.6182802E7,3.2435375E7,1.8060775E7,3.1415174E7,3.2608981E7,1.9138845E7,2.563712E7,1.2593661E7,2.0472442E7,2.1650221E7,2.0947351E7,1.8378449E7,2.5218912E7,3.0245394E7,3.2067866E7","10.1021/jm101177s,10.1021/ml400470s,10.1021/acs.jmedchem.7b00467,10.1021/acs.jmedchem.0c00830,10.1016/j.bmc.2014.12.066,10.1016/j.bmcl.2011.06.015,10.1016/j.ejmech.2020.112844,10.1016/j.bmcl.2008.10.052,10.1021/jm100007m,10.1016/j.bmcl.2020.127023,10.1021/jm020377a,10.1016/j.bmcl.2006.10.045,10.1039/c2md20024d,10.1021/acs.jmedchem.0c01967,10.1016/j.bmcl.2012.06.017,10.1021/jm200388e,10.1021/acs.jmedchem.9b00390,10.1021/jm2016182,10.1016/j.bmc.2022.117028,10.1016/j.bmcl.2012.01.053,10.1016/j.bmcl.2009.10.118,10.1016/j.ejmech.2018.08.073,10.1016/j.bmcl.2008.03.041,10.1016/j.bmcl.2009.01.041,10.1016/j.bmcl.2008.12.083,10.1016/j.bmcl.2007.11.047,10.1038/nchembio.313,10.1021/ml300081u,10.1016/j.bmcl.2010.09.100,10.1021/jm901453q,10.1016/j.ejmech.2020.112062,10.1021/acs.jmedchem.6b00579,10.1016/j.bmc.2010.03.080,10.1016/j.ejmech.2019.01.077,10.1016/j.bmc.2017.08.029,10.1016/j.bmcl.2017.07.054,10.1021/jm0303094,10.1021/ml4004233,10.1016/j.ejmech.2014.09.024,10.1021/acs.jmedchem.1c01451,10.1016/j.ejmech.2020.112904,10.1039/C1MD00199J,10.1016/j.bmcl.2008.03.058,10.1021/acs.jmedchem.5b00099,10.1021/acsmedchemlett.9b00561,10.1016/j.bmcl.2007.12.031,10.1021/acs.jmedchem.9b00924,10.1021/ml400175d",12697,Q13547,Histone deacetylase 1,Homo sapiens,"0.85,0.55,22.0,71.0,38.02,67.61,20.0,1.02,6.0,1.8,59.0,33.0,1.14,1.98,0.36,18.62,1.5,50.12,50.0,28.0,26.0,87.0,1.6,1.3,24.0,1.11,1.01,0.03,78.0,7.0,21.38,2.0,2.62,41.0,70.0,620.0,120.0,0.49,0.5,62.0,2.8,19.05,32.0,17.0,9.0,8.0,12.3,2.5,93.0,34.67,84.0,76.0,68.0,23.0,36.0,21.0,12.0,1.1,9.772,57.54,11.0,19.0,10.0,3.0,0.9,0.28,33.11,0.15,1.59,1200.0,1185.0,3.3,100.0,92.0,52.0,10.47,0.26,48.0,27.0,14.0,83.0,13.0,0.2,30.9,43.0,1.0,35.0,0.81,5.1,1.37,0.97,13.18,60.0,85.11,30.1,18.0,29.0,16.0,16.22,5.0,4.5,90.0,51.0,4.0,47.0,89.0,10.01,44.67,6.15",nM,=,"8.55,5.93,8.7,9.26,7.52,7.67,7.3,7.51,8.6,7.57,7.11,7.21,7.58,9.44,7.04,8.15,5.92,7.5,7.0,8.8,7.98,7.07,7.48,7.08,7.64,8.35,7.28,7.55,7.42,8.48,9.09,9.0,6.92,8.0,7.88,7.66,7.24,7.16,8.58,8.4,8.86,9.05,7.79,8.05,8.89,7.12,7.62,8.21,7.44,7.05,7.77,7.92,8.1,8.29,7.96,7.46,7.35,7.85,8.52,8.94,9.31,8.99,7.7,7.72,7.29,7.22,9.07,9.3,7.06,8.22,8.3,7.32,9.82,9.01,7.73,8.82,8.01,10.52,7.33,7.23,7.89,7.03,7.39,9.7,7.68,7.17,7.8,8.74,9.59,7.75,6.21,7.91,7.15,8.96,7.54,9.55,7.37","false,true","false,true","ot_genetics_portal,chembl,chemicalProbes,chembl"
CHEMBL3268,"CHEMBL384304,CHEMBL477772,CHEMBL1287853,CHEMBL554,CHEMBL3586404,CHEMBL1789941","361203,1153572,489525,714243,1949623,14805","CHEMBL4276434,CHEMBL1908577",1,LITERATURE,"J Med Chem,Nat Biotechnol","3.0359003E7,2.2037378E7","10.1038/nbt.1990,10.1021/acs.jmedchem.8b01262",11941,Q9UBF8,PI4-kinase beta subunit,Homo sapiens,"39.0,1700.0,960.0,940.0,1600.0,3400.0",nM,=,"6.03,6.02,7.41,5.77,5.47,5.8",false,false,ot_genetics_portal
CHEMBL3273,"CHEMBL3301627,CHEMBL3304485","1766456,1763589","CHEMBL5149726,CHEMBL3881404","1,38","PATENT,LITERATURE",ACS Med Chem Lett,3.5859876E7,10.1021/acsmedchemlett.2c00037,12588,P48764,Sodium/hydrogen exchanger 3,Homo sapiens,"6.31,0.5012",nM,=,"8.2,9.3","false,true",true,"chembl,chemicalProbes,chembl"
CHEMBL3290,"CHEMBL572878,CHEMBL255863,CHEMBL1289494,CHEMBL1421,CHEMBL223360,CHEMBL1336,CHEMBL288441,CHEMBL1230609,CHEMBL24828,CHEMBL603469,CHEMBL1287853,CHEMBL31965","41764,33576,426660,692959,714243,361469,371147,597145,436277,276734,62111,715901","CHEMBL1908802,CHEMBL3429407,CHEMBL1244821,CHEMBL1063709",1,LITERATURE,"Blood,Bioorg Med Chem Lett,Nat Biotechnol","1.9654408E7,2.5908516E7,1.8183025E7,2.2037378E7","10.1038/nbt.1990,10.1182/blood-2009-05-222034,10.1038/nbt1358,10.1016/j.bmcl.2015.03.088",11569,P29323,Ephrin type-B receptor 2,Homo sapiens,"2700.0,440.0,1400.0,3900.0,1900.0,3.9,8.4,640.0,6900.0,17.5,5600.0,0.39",nM,=,"6.19,8.41,5.16,5.85,5.57,9.41,5.72,6.36,8.08,5.25,5.41,7.76",false,true,"uniprot_literature,impc,chembl,eva_somatic,uniprot_literature,chembl,eva_somatic,chembl"
CHEMBL3297639,CHEMBL4082756,2222667,CHEMBL4034862,1,LITERATURE,Bioorg Med Chem,2.8433511E7,10.1016/j.bmc.2017.03.064,108391,Q9Y2T5,Probable G-protein coupled receptor 52,Homo sapiens,75.0,nM,=,7.12,true,false,chemicalProbes
CHEMBL3301386,CHEMBL189963,319858,CHEMBL3606993,1,LITERATURE,Bioorg Med Chem Lett,2.6115571E7,10.1016/j.bmcl.2015.05.100,108400,Q00534,CDK6/cyclin D2,Homo sapiens,9.0,nM,=,8.05,true,true,"impc,ot_genetics_portal,chemicalProbes,chembl,cancer_gene_census"
CHEMBL3308911,"CHEMBL3301625,CHEMBL4163691,CHEMBL3900554,CHEMBL4650323,CHEMBL4072833","2109925,1763587,2266722,2486583,2212744",CHEMBL5043205,1,LITERATURE,J Med Chem,3.4734694E7,10.1021/acs.jmedchem.1c00926,109097,Q07108,Early activation antigen CD69,Homo sapiens,"1300.0,980.0,3100.0,1100.0,200.0",nM,=,"5.96,6.7,5.51,5.89,6.01",false,false,"impc,impc,ot_genetics_portal"
CHEMBL3313835,CHEMBL4573938,2444369,CHEMBL4835540,1,LITERATURE,J Med Chem,3.3829783E7,10.1021/acs.jmedchem.0c01895,109449,P31153,S-adenosylmethionine synthase isoform type-2,Homo sapiens,14.0,nM,=,7.85,true,false,chemicalProbes
CHEMBL3357,"CHEMBL601719,CHEMBL2105712,CHEMBL4064608,CHEMBL288441,CHEMBL1721885,CHEMBL941,CHEMBL24828,CHEMBL603469,CHEMBL180022,CHEMBL1287853,CHEMBL1173655,CHEMBL1789941,CHEMBL4782804,CHEMBL1289926,CHEMBL513909,CHEMBL502835,CHEMBL477772,CHEMBL428690,CHEMBL939,CHEMBL535,CHEMBL522892","33576,1377982,1102616,716337,299120,88797,650126,13048,88232,1153572,489525,714243,490644,522730,2519395,597145,602271,494834,2204519,14366,62111","CHEMBL1244462,CHEMBL4731589,CHEMBL1908534,CHEMBL4027011,CHEMBL5214841","1,65","LIT_EUBOPEN_CGL,LITERATURE","ACS Med Chem Lett,Blood,J Med Chem,Nat Biotechnol","1.9654408E7,2.9172502E7,3.3214835E7,2.2037378E7","10.6019/CHEMBL5212743,10.1038/nbt.1990,10.1021/acs.jmedchem.7b01290,10.1182/blood-2009-05-222034,10.1021/acsmedchemlett.0c00378",19623,P51617,Interleukin-1 receptor-associated kinase 1,Homo sapiens,"23.0,5900.0,240.0,69.0,6.1,540.0,220.0,120.0,2300.0,1900.0,290.0,1200.0,9.0,600.0,170.0,49.0,26.0,3100.0,14.0",nM,=,"7.31,6.77,5.72,8.21,7.64,6.66,6.22,7.58,7.85,6.92,6.54,5.64,5.23,6.27,7.16,5.92,5.51,6.62,8.05","false,true",false,"intogen,chemicalProbes,impc,intogen"
CHEMBL3359,"CHEMBL1329101,CHEMBL267179","752985,1924","CHEMBL3411150,CHEMBL1772797",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","2.5587631E7,2.1486695E7","10.1016/j.bmcl.2011.03.049,10.1021/jm501018q",13010,P21462,Formyl peptide receptor 1,Homo sapiens,"100.0,3.0",nM,=,"8.52,7.0",false,false,chemicalProbes
CHEMBL3401,"CHEMBL269732,CHEMBL413,CHEMBL2028663,CHEMBL1617,CHEMBL163,CHEMBL501711","1340894,466768,88100,924,502148,923","CHEMBL1012196,CHEMBL3531878,CHEMBL5156503,CHEMBL1805306,CHEMBL3531531",1,LITERATURE,"J Med Chem,Drug Metab Dispos,J Nat Prod","3.4958586E7,2.0966043E7,2.159902E7,1.1975475E7","10.1124/dmd.110.035105,10.1021/acs.jmedchem.1c01354,10.1021/jm200241s,10.1021/np0105681",11912,O75469,Pregnane X receptor,Homo sapiens,"5000.0,2200.0,890.0,27.0,87.0,4000.0",nM,=,"6.05,5.66,5.4,7.57,5.3,7.06",false,false,"impc,chemicalProbes"
CHEMBL3404,CHEMBL297453,67987,CHEMBL921930,1,LITERATURE,Bioorg Med Chem,1.8313308E7,10.1016/j.bmc.2008.02.030,11938,P52209,6-phosphogluconate dehydrogenase,Homo sapiens,720.0,nM,=,6.14,false,false,ot_genetics_portal
CHEMBL3421,CHEMBL192,410802,CHEMBL3405812,1,LITERATURE,Bioorg Med Chem,2.5801159E7,10.1016/j.bmc.2015.03.005,10177,P54750,Phosphodiesterase 1A,Homo sapiens,600.0,nM,=,6.22,false,true,"impc,ot_genetics_portal,chembl"
CHEMBL3426,"CHEMBL47050,CHEMBL128,CHEMBL39,CHEMBL85,CHEMBL1336,CHEMBL42,CHEMBL1112,CHEMBL263881","27111,7714,601,155006,66843,2261,276734,2214","CHEMBL3226691,CHEMBL616402,CHEMBL871865,CHEMBL4260787,CHEMBL618087,CHEMBL620714,CHEMBL2167681",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem,Medchemcomm","1.2213075E7,1.6250647E7,2.2694093E7,7932524.0,3.038929E7,1.2825922E7","10.1021/jm020153s,10.1021/jm300338m,10.1021/jm030030n,10.1021/jm00045a006,10.1039/C2MD00311B,10.1021/jm058018d,10.1016/j.bmcl.2018.10.036",10624,P47898,Serotonin 5a (5-HT5a) receptor,Homo sapiens,"9.0,1000.0,501.19,3296.0,79.0",nM,=,"6.3,6.0,5.48,7.1,8.05",false,true,chembl
CHEMBL3429,"CHEMBL44,CHEMBL83,CHEMBL1358,CHEMBL135","6968,304798,27626,2658","CHEMBL886438,CHEMBL2330132",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","1.7482813E7,2.3448346E7","10.1021/jm3013773,10.1016/j.bmcl.2007.04.068",10133,P11474,Estrogen-related receptor alpha,Homo sapiens,"2.0,10.0,3.6,200.0",nM,=,"8.44,8.7,8.0,6.7",false,false,"impc,intogen"
CHEMBL3430881,"CHEMBL521851,CHEMBL2017974,CHEMBL1879463","1335704,470511,1220034","CHEMBL4428801,CHEMBL3616332,CHEMBL3418084",1,LITERATURE,"Bioorg Med Chem,J Med Chem,Eur J Med Chem","2.7427973E7,2.6321603E7,2.5911625E7","10.1016/j.bmc.2015.08.013,10.1021/acs.jmedchem.6b00235,10.1016/j.ejmech.2015.04.037",109638,"Q8WYR1,P48736",PI3-kinase subunit gamma/Phosphoinositide 3-kinase regulatory subunit 5,Homo sapiens,"129.0,117.0,72.0",nM,=,"7.14,6.93,6.89",false,true,"impc,chembl,eva_somatic,chembl"
CHEMBL3430885,"CHEMBL3182437,CHEMBL422","1325,1671728","CHEMBL3854650,CHEMBL3412286",1,LITERATURE,J Med Chem,"2.7362876E7,2.5364867E7","10.1021/acs.jmedchem.6b00596,10.1021/jm501061a",109642,Q8TAF3,Ubiquitin carboxyl-terminal hydrolase 1/WD repeat-containing protein 48,Homo sapiens,"8000.0,76.0",nM,=,"7.12,5.1","false,true",false,"impc,chemicalProbes"
CHEMBL3430892,CHEMBL3319236,1783889,CHEMBL3368784,1,LITERATURE,J Med Chem,2.4568695E7,10.1021/jm5000547,109649,P26012,Integrin alpha-V/beta-8,Homo sapiens,1.2,nM,=,8.92,false,false,"impc,ot_genetics_portal"
CHEMBL3430893,CHEMBL429876,433425,CHEMBL1031478,1,LITERATURE,Bioorg Med Chem,1.9195898E7,10.1016/j.bmc.2009.01.006,109650,P08648,Integrin alpha-V/alpha-5,Homo sapiens,0.13,nM,=,9.89,false,true,chembl
CHEMBL3430897,"CHEMBL99,CHEMBL3622533,CHEMBL483254,CHEMBL98","11501,11305,499179,1966216","CHEMBL3861335,CHEMBL3829049",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","2.7650925E7,2.7186676E7","10.1016/j.bmcl.2016.09.011,10.1021/acs.jmedchem.6b00579",109654,"Q92769,Q13547",Histone deacetylase 1/2/3,Homo sapiens,"5.9,377.48,169.5,126.25",nM,=,"6.77,6.42,6.9,8.23",false,true,"impc,chembl,chembl"
CHEMBL344,"CHEMBL570296,CHEMBL2032049","581920,1344120","CHEMBL2032590,CHEMBL1043530",1,LITERATURE,Bioorg Med Chem Lett,"2.254201E7,1.963284E7","10.1016/j.bmcl.2012.04.006,10.1016/j.bmcl.2009.07.023",19905,Q99705,Melanin-concentrating hormone receptor 1,Homo sapiens,"0.6,2.6",nM,=,"9.22,8.59",false,false,chemicalProbes
CHEMBL3474,CHEMBL148674,248537,CHEMBL828100,1,LITERATURE,J Med Chem,1.5689175E7,10.1021/jm0401309,10584,P14555,Phospholipase A2 group IIA,Homo sapiens,7.0,nM,=,8.15,false,true,chembl
CHEMBL3476,"CHEMBL608533,CHEMBL502835,CHEMBL1230609,CHEMBL1721885,CHEMBL603469,CHEMBL549479,CHEMBL1287853,CHEMBL565076,CHEMBL535,CHEMBL522892","560034,1102616,714243,692959,522730,563520,13048,597145,494834,608601","CHEMBL1244457,CHEMBL1025323,CHEMBL1908529",1,LITERATURE,"Blood,Bioorg Med Chem Lett,Nat Biotechnol","1.9654408E7,1.9376699E7,2.2037378E7","10.1038/nbt.1990,10.1016/j.bmcl.2009.03.159,10.1182/blood-2009-05-222034",10751,O15111,Inhibitor of nuclear factor kappa B kinase alpha subunit,Homo sapiens,"9.0,40.0,5900.0,520.0,1800.0,670.0,3800.0,830.0,4500.0,43.0",nM,=,"8.05,6.17,6.08,5.35,6.28,5.23,5.75,7.4,5.42,7.37",false,false,"impc,chemicalProbes,impc,ot_genetics_portal"
CHEMBL3568,"CHEMBL256147,CHEMBL7890,CHEMBL225304,CHEMBL1201774","425372,3098,375161,675725","CHEMBL752277,CHEMBL934143,CHEMBL751653,CHEMBL1002712",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem","1.8261902E7,1.2620067E7,1.8477512E7","10.1021/jm0255926,10.1016/j.bmc.2008.04.036,10.1016/S0960-894X(97)00309-0,10.1016/j.bmcl.2008.01.079",11037,P29475,"Nitric-oxide synthase, brain",Homo sapiens,"1120.0,150.0,3300.0,840.0",nM,=,"5.95,6.08,6.82,5.48",false,true,"impc,chembl,ot_genetics_portal,chembl,chembl"
CHEMBL3617,CHEMBL488436,452952,CHEMBL988879,1,LITERATURE,Bioorg Med Chem Lett,1.8815031E7,10.1016/j.bmcl.2008.09.024,11775,P24864,G1/S-specific cyclin E1,Homo sapiens,6.0,nM,=,8.22,false,false,"impc,intogen,ot_genetics_portal,cancer_gene_census"
CHEMBL3622,"CHEMBL41,CHEMBL1173532,CHEMBL894,CHEMBL1175,CHEMBL479,CHEMBL54,CHEMBL413,CHEMBL3989843,CHEMBL445,CHEMBL809,CHEMBL1089","2197714,2262,2223,148018,3859,77128,53616,5970,192908,650400,923","CHEMBL3636859,CHEMBL3534774,CHEMBL1647134,CHEMBL3367089,CHEMBL1909134,CHEMBL1176755,CHEMBL3385975","15,1","DRUGMATRIX,LITERATURE","ACS Med Chem Lett,Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Drug Metab Dispos,Eur J Med Chem","2.5082126E7,2.1093273E7,2.2328583E7,2.6355532E7,2.052797E7,2.5221656E7","10.1021/jm100481d,10.1016/j.bmcl.2014.07.026,10.1124/dmd.111.043505,10.1021/ml500187a,10.1016/j.bmc.2010.10.034,10.1016/j.ejmech.2015.08.001",12912,P33261,Cytochrome P450 2C19,Homo sapiens,"40.0,800.0,2870.0,310.0,3000.0,4100.0,6377.8,4000.0,1900.0,1998.3,10000.0",nM,=,"5.7,6.51,5.0,6.1,5.72,5.4,5.52,5.2,5.54,7.4,5.39",false,false,ot_genetics_portal
CHEMBL3660,"CHEMBL471675,CHEMBL474902","519270,519271",CHEMBL1029872,1,LITERATURE,Bioorg Med Chem Lett,1.9081719E7,10.1016/j.bmcl.2008.11.074,12661,P06756,Vitronectin receptor alpha,Homo sapiens,"5.0,14.0",nM,=,"8.3,7.85",false,false,chemicalProbes
CHEMBL3691,"CHEMBL3828074,CHEMBL4165749","2095675,2268780","CHEMBL3829631,CHEMBL4143983",1,LITERATURE,"ACS Med Chem Lett,J Med Chem","2.6745766E7,2.9259743E7","10.1021/acs.jmedchem.5b01599,10.1021/acsmedchemlett.7b00312",100594,Q13822,Autotaxin,Homo sapiens,"0.01,2.2",nM,=,"11.0,8.66","false,true","false,true","chemicalProbes,chembl"
CHEMBL3706564,CHEMBL62136,92776,CHEMBL3377017,1,LITERATURE,Bioorg Med Chem Lett,2.5435151E7,10.1016/j.bmcl.2014.11.029,109979,Q13133,Liver X receptor,Homo sapiens,17.0,nM,=,7.77,true,false,chemicalProbes
CHEMBL3714079,CHEMBL3716365,2043920,CHEMBL3720809,38,PATENT,"","","",116040,Q9NQS5,G-protein coupled receptor 84,Homo sapiens,0.01,nM,=,11.0,false,true,chembl
CHEMBL3721,"CHEMBL1479,CHEMBL457,CHEMBL4514636,CHEMBL1258517,CHEMBL1064,CHEMBL4068611,CHEMBL998,CHEMBL1276308,CHEMBL3716552,CHEMBL4101807,CHEMBL1873475,CHEMBL3936761,CHEMBL4213970,CHEMBL4647810,CHEMBL50,CHEMBL1648,CHEMBL104,CHEMBL787,CHEMBL1484,CHEMBL480,CHEMBL157101","5975,255904,1214046,712273,2241718,2994,2208522,2386047,2292121,707528,110803,138562,486789,2484361,13494,2146132,407549,47447,2042637,405364,3666","CHEMBL4612735,CHEMBL4199988,CHEMBL3530853,CHEMBL2185203,CHEMBL5167770,CHEMBL5168156,CHEMBL1260079,CHEMBL4051182,CHEMBL4236264,CHEMBL5148603,CHEMBL4151828,CHEMBL4004665,CHEMBL4414954",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem Lett,J Med Chem,Drug Metab Dispos","2.8337324E7,2.2409598E7,3.009192E7,2.0797855E7,3.2502336E7,3.5635004E7,2.2328583E7,3.1381333E7,3.5729784E7,3.0122225E7,2.8368581E7,3.0034615E7,3.5609303E7","10.1021/acs.jmedchem.1c01977,10.1021/jm300065h,10.1021/acs.jmedchem.2c00359,10.1016/j.bmcl.2018.07.008,10.1021/acs.jmedchem.8b00743,10.1124/dmd.111.043505,10.1021/acs.jmedchem.1c02071,10.1021/acs.jmedchem.9b00687,10.1021/acs.jmedchem.7b00162,10.1021/acs.jmedchem.0c00369,10.1016/j.bmcl.2010.07.104,10.1021/acsmedchemlett.6b00491,10.1021/acsmedchemlett.8b00220",10163,P10632,Cytochrome P450 2C8,Homo sapiens,"3500.0,130.0,5000.0,3700.0,2950.0,5750.0,4100.0,4000.0,210.0,1950.0,803.0,1560.0,9800.0,1200.0,4700.0,1000.0,7900.0,3000.0,1500.0,2450.0",nM,=,"5.61,5.46,5.1,5.24,6.09,5.4,6.68,6.0,5.43,5.82,5.33,5.81,5.52,5.71,5.01,5.53,5.92,5.3,6.89,5.39",false,false,"intogen,cancer_gene_census,cancer_gene_census"
