target_chembl_id,drugId,target_chembl_id_moa_aggr,pchembl_value_aggr,max_pchembl_value,median_pchembl_value,drugType,maximumClinicalTrialPhase,isApproved,assay_chembl_id,assay_type,target_organism,target_pref_name,data_validity_comment,data_validity_description,confidence_score,confidence_description,assay_category,target_type,accession,proteinClass,isActive_max,isActive_med,action_type_moa,isInMoA,targetId,isHighQualityProbe,isTherapeuticTarget,isGE,isGE_clinical,isProbe,linkedTargets_count,linkedDiseases_count,action_type_action_type,action_type_description,action_type_parent_type,sources_concated,linkedTargets_rows_concated,linkedDiseases_rows_concated
CHEMBL2903,CHEMBL1351,CHEMBL2311221,6.40,6.40,6.4,Small molecule,4.0,true,CHEMBL1614240,F,Homo sapiens,Arachidonate 15-lipoxygenase,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P16050,Enzyme,TRUE,TRUE,INHIBITOR,false,ENSG00000161905,false,false,true,true,false,,181,,,,impc,"","MONDO_0002928, MONDO_0005147, EFO_0000181, EFO_1000796, EFO_1000292, EFO_0002939, EFO_0000691, EFO_0000681, EFO_0003859, EFO_1001961, EFO_0000196, MONDO_0021043, EFO_1001951, EFO_0000707, MONDO_0002367, MONDO_0016717, MONDO_0021311, EFO_0005088, MONDO_0004992, EFO_0000673, EFO_0008524, MONDO_0016700, MONDO_0002108, MONDO_0004669, EFO_0007535, MONDO_0021364, MONDO_0001402, MONDO_0000831, EFO_1001931, EFO_0002499, EFO_0000222, EFO_0000466, EFO_0005537, EFO_0003032, EFO_0000308, Orphanet_145, MONDO_0021657, EFO_0003863, EFO_0003817, MONDO_0000873, EFO_0004272, EFO_0000571, MONDO_0008903, EFO_1000043, EFO_0000537, EFO_0001663, EFO_0004252, EFO_0000549, EFO_0002916, MONDO_0008627, EFO_0004281, MONDO_0001187, MONDO_0002691, EFO_1001471, MONDO_0004192, MONDO_0021092, EFO_0001061, MONDO_0001370, EFO_1000028, EFO_0000228, EFO_0004230, EFO_0003869, MONDO_0004986, EFO_0000326, EFO_1000613, EFO_0003826, EFO_1000158, MONDO_0011962, MONDO_0003478, EFO_1001469, EFO_0000305, EFO_0000198, EFO_0004284, MONDO_0002974, EFO_0008528, EFO_0004149, EFO_1001465, EFO_0000588, EFO_1000576, EFO_0002618, MONDO_0001879, MONDO_0007254, EFO_0001416, MONDO_0018364, EFO_0006861, MONDO_0001056, MONDO_0003510, MONDO_0005411, EFO_0003060, EFO_0006352, EFO_0000272, EFO_1001331, EFO_0009637, EFO_0000708, EFO_0000432, MONDO_0008315, EFO_0005952, EFO_0003050, EFO_0009254, MONDO_0003751, EFO_0007416, MONDO_0024503, EFO_0005950, EFO_0001378, EFO_0000702, MONDO_0002087, MONDO_0002715, EFO_0005543, MONDO_0002038, EFO_0003893, EFO_0002617, MONDO_0003196, EFO_0000770, EFO_0000183, EFO_0001075, EFO_0003100, MONDO_0003001, EFO_1001187, EFO_0000403, EFO_0000309, MONDO_0002358, EFO_1001767, EFO_0005567, MONDO_0002158, EFO_0000637, EFO_0000389, EFO_0005235, EFO_0004243, EFO_1000251, EFO_0000616, MONDO_0019004, MONDO_0002120, EFO_0000501, EFO_0005221, EFO_0000514, EFO_1001100, EFO_0002501, EFO_0000701, EFO_1000984, MONDO_0021117, MONDO_0044926, MONDO_0100342, EFO_0000564, EFO_1000581, EFO_0000502, MONDO_0009348, EFO_0003868, EFO_0000519, EFO_0000313, MONDO_0018944, EFO_0000621, EFO_0003833, EFO_0000199, MONDO_0011719, EFO_0005922, EFO_0002938, EFO_1001512, EFO_1001968, EFO_1001956, MONDO_0001657, MONDO_0007576, MONDO_0008170, EFO_0000096, MONDO_0002898, EFO_0000630, EFO_0002428, EFO_0000641, EFO_0003897, EFO_0003843, MONDO_0044704, EFO_0000565, EFO_0006859, EFO_0000574, MONDO_0018906, MONDO_0001528, MONDO_0019471, MONDO_0008380, EFO_0006772, EFO_0000764, EFO_0000756, EFO_0000182"
CHEMBL2034,CHEMBL717,CHEMBL208,8.00,8.00,8.0,Small molecule,4.0,true,CHEMBL685132,B,Homo sapiens,Glucocorticoid receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P04150,NR,TRUE,TRUE,AGONIST,false,ENSG00000113580,false,true,true,true,false,1,32,,,,"impc, ot_genetics_portal, chembl",ENSG00000082175,"MONDO_0011962, EFO_0000536, MONDO_0007915, EFO_0000198, EFO_0000545, EFO_0000400, EFO_0000616, HP_0031217, HP_0000132, EFO_0001065, EFO_0000180, EFO_0000764, EFO_1001375, HP_0008209, EFO_0003843, EFO_0000681, EFO_0000537, EFO_0003882, MONDO_0019499, EFO_0002890, MP_0001914, MONDO_0002367, EFO_0000673, MONDO_0000831, EFO_0001645, HP_0003124, EFO_0004230, EFO_0003877, MONDO_0004975, EFO_0002950, EFO_0003777, EFO_0003922"
CHEMBL3522,CHEMBL157101,CHEMBL1780,"7.19, 7.03, 5.56, 7.42, 7.11",7.42,7.11,Small molecule,4.0,true,CHEMBL834831,B,Homo sapiens,Cytochrome P450 17A1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P05093,Enzyme,TRUE,TRUE,INHIBITOR,false,ENSG00000148795,false,true,true,true,false,0,39,,,,"uniprot_literature, impc, eva, orphanet, ot_genetics_portal, chembl, uniprot_variants","","EFO_0009516, MONDO_0005148, MONDO_0005301, EFO_0000540, EFO_0003047, EFO_0007510, MONDO_0001134, EFO_0004234, EFO_1001494, EFO_0000574, EFO_0005952, MONDO_0008315, EFO_1000764, MONDO_0002406, MONDO_0004975, EFO_0000341, EFO_0000756, EFO_1000948, EFO_0000519, EFO_0001663, EFO_0003932, EFO_0007174, EFO_0003882, MONDO_0007254, EFO_0000621, MONDO_0002146, EFO_0000616, MONDO_0004979, EFO_0007512, EFO_0007543, MONDO_0004992, EFO_0003917, EFO_0000095, EFO_0003894, EFO_0000673, EFO_0002614, EFO_0005539, MONDO_0100130, EFO_0006911"
CHEMBL3509584,CHEMBL806,CHEMBL1871,6.22,6.22,6.22,Small molecule,4.0,true,CHEMBL3540584,A,Homo sapiens,Arylacetamide deacetylase,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P22760,Enzyme,TRUE,TRUE,ANTAGONIST,false,ENSG00000114771,false,false,true,true,false,1,9,,,,ot_genetics_portal,ENSG00000169083,"EFO_0000616, EFO_0000196, EFO_0000313, MONDO_0008315, MONDO_0018479, MONDO_0008170, EFO_0000673, EFO_0000660, EFO_0001663"
CHEMBL1293235,CHEMBL924,CHEMBL1782,6.20,6.20,6.2,Small molecule,4.0,true,CHEMBL1614544,F,Homo sapiens,Prelamin-A/C,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P02545,None,TRUE,TRUE,INHIBITOR,false,ENSG00000160789,false,false,true,true,false,1,55,,,,"uniprot_literature, impc, eva, orphanet, ot_genetics_portal, gene2phenotype, uniprot_variants, cancer_gene_census",ENSG00000160752,"EFO_0000228, EFO_0000588, EFO_0003820, EFO_0000564, EFO_0004259, MONDO_0008310, EFO_0001416, EFO_0003863, EFO_0005952, EFO_0003843, EFO_0003882, MONDO_0011382, EFO_1001998, EFO_1001147, EFO_0004252, EFO_1001919, EFO_0000691, EFO_0003060, EFO_0003869, EFO_0000681, EFO_0000196, MONDO_0019019, MONDO_0021165, MONDO_0044903, MONDO_0008315, EFO_0002430, MONDO_0002974, EFO_0004261, EFO_0000182, MONDO_0002171, EFO_0000685, EFO_0003931, EFO_0003922, EFO_0000673, EFO_0009708, EFO_0001365, MONDO_0008903, HP_0000938, EFO_0001663, EFO_0000637, EFO_0001378, EFO_0009870, MONDO_0020732, Orphanet_848, HP_0003419, EFO_0006738, MONDO_0007254, EFO_0000333, EFO_0003854, EFO_0004260, EFO_0000621, EFO_0000432, MONDO_0002367, EFO_0000174, EFO_1000786"
CHEMBL234,CHEMBL219916,CHEMBL217,8.46,8.46,8.46,Small molecule,4.0,true,CHEMBL675050,B,Homo sapiens,Dopamine D3 receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35462,GPCR,TRUE,TRUE,ANTAGONIST,false,ENSG00000151577,false,true,true,true,false,1,10,,,,"ot_genetics_portal, chembl",ENSG00000149295,"EFO_0003948, MONDO_0005180, EFO_0003917, EFO_0003929, EFO_0003840, EFO_1000948, EFO_0008533, EFO_1000948, EFO_1001463, EFO_0010282"
CHEMBL279,CHEMBL1200485,"","8.07, 7.90",8.07,7.9,Small molecule,4.0,true,CHEMBL4138365,B,Homo sapiens,Vascular endothelial growth factor receptor 2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35968,Kinase,TRUE,TRUE,,,ENSG00000128052,false,true,true,true,false,9,61,,,,"uniprot_literature, intogen, ot_genetics_portal, chembl, uniprot_variants, eva_somatic, cancer_gene_census","ENSG00000157764, ENSG00000122025, ENSG00000132155, ENSG00000113721, ENSG00000165731, ENSG00000102755, ENSG00000037280, ENSG00000128052, ENSG00000157404","MONDO_0004192, MONDO_0011719, EFO_0000691, EFO_0000349, EFO_0006352, EFO_1001968, EFO_0006861, EFO_0000756, EFO_0002501, EFO_0000389, EFO_0000641, MONDO_0002367, MONDO_0008170, EFO_0000365, MONDO_0008903, MONDO_0004992, EFO_0000182, EFO_0007535, EFO_0000220, EFO_0002618, EFO_0000616, EFO_1000613, EFO_1001465, EFO_1000657, MONDO_0021063, EFO_0002938, MONDO_0044926, EFO_0002499, EFO_0000588, EFO_1001469, EFO_0000501, EFO_0000673, MONDO_0002691, EFO_1001052, MONDO_0004986, MONDO_0044937, EFO_0003060, EFO_0001378, EFO_0000224, MONDO_0007254, MONDO_0008315, MONDO_0002108, EFO_0003833, EFO_1001951, EFO_0000640, EFO_0000519, EFO_0009907, EFO_0000702, EFO_1000158, EFO_0000095, MONDO_0002087, EFO_0000681, EFO_0000222, MONDO_0001187, EFO_0000403, EFO_0000637, EFO_0000335, EFO_0003871, EFO_0002892, EFO_0003032, MONDO_0002158"
CHEMBL231,CHEMBL715,"CHEMBL2331075, CHEMBL225, CHEMBL224, CHEMBL224, CHEMBL225, CHEMBL2331075",10.06,10.06,10.06,Small molecule,4.0,true,CHEMBL2154958,B,Homo sapiens,Histamine H1 receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35367,GPCR,TRUE,TRUE,ANTAGONIST,false,ENSG00000196639,false,true,true,true,false,5,42,,,,"impc, chembl","ENSG00000147246, ENSG00000102468, ENSG00000149295, ENSG00000151577, ENSG00000069696","HP_0000713, EFO_0004888, MONDO_0005090, MONDO_0002050, Orphanet_79292, EFO_0009963, EFO_0005088, HP_0012076, HP_0001249, MONDO_0002009, EFO_0004699, EFO_0010702, MONDO_0005351, MONDO_0004985, HP_0002039, EFO_0003761, MONDO_0007079, EFO_0009963, EFO_0005407, MONDO_0044881, HP_0002013, EFO_0003758, EFO_0004247, EFO_0005230, HP_0002018, HP_0001824, MONDO_0021148, EFO_0004566, EFO_0005411, EFO_0006911, MONDO_0005090, EFO_0000616, EFO_0009854, HP_0000713, EFO_0005203, EFO_1000904, EFO_0003852, EFO_0009267, HP_0002017, EFO_0003761, MONDO_0004976, MONDO_0007739"
CHEMBL1293289,CHEMBL2393130,CHEMBL4296614,"6.60, 6.69",6.69,6.6,Small molecule,3.0,false,CHEMBL4310089,B,Homo sapiens,Bromodomain-containing protein 2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P25440,Epigenetic,TRUE,TRUE,INHIBITOR,false,ENSG00000204256,false,true,true,true,false,4,6,,,,"impc, ot_genetics_portal, chembl","ENSG00000204256, ENSG00000141867, ENSG00000137948, ENSG00000169925","EFO_0003884, MONDO_0010526, MONDO_0100096, EFO_0001361, EFO_0000400, EFO_0001645"
CHEMBL222,CHEMBL1175,"CHEMBL228, CHEMBL222","8.40, 6.29, 7.35",8.40,7.35,Small molecule,4.0,true,CHEMBL1115565,B,Homo sapiens,Norepinephrine transporter,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P23975,Transporter,TRUE,TRUE,INHIBITOR,false,ENSG00000103546,false,true,true,true,false,2,48,,,,"impc, chembl","ENSG00000103546, ENSG00000108576","MONDO_0005301, HP_0012532, HP_0000020, EFO_0005762, EFO_0001358, MONDO_0002050, EFO_1000783, MONDO_0002009, EFO_0000400, EFO_0005762, MONDO_0005180, MONDO_0005178, EFO_0003888, EFO_0003100, MONDO_0002009, HP_0003418, EFO_0006788, EFO_1000783, EFO_0003761, EFO_0004701, EFO_0005687, EFO_0005230, EFO_0007169, EFO_0005230, EFO_0000712, HP_0030834, EFO_1001951, MONDO_0001583, MONDO_0005090, EFO_0004244, EFO_0004540, HP_0003326, EFO_1001951, HP_0000020, HP_0003419, MONDO_0005301, EFO_0005687, EFO_0003843, EFO_0003843, EFO_0004616, MONDO_0007079, EFO_0003761, EFO_1001892, EFO_0001358, MONDO_0002050, MONDO_0005178, EFO_0000401, EFO_0002970"
CHEMBL214,CHEMBL439849,"CHEMBL228, CHEMBL214",8.01,8.01,8.01,Small molecule,4.0,true,CHEMBL4314362,B,Homo sapiens,Serotonin 1a (5-HT1a) receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P08908,GPCR,TRUE,TRUE,INHIBITOR,false,ENSG00000178394,false,true,true,true,false,2,7,,,,"impc, chembl","ENSG00000178394, ENSG00000108576","EFO_0001358, EFO_1001892, EFO_0001072, EFO_0007191, MONDO_0002009, EFO_0003761, EFO_0003761"
CHEMBL2996,CHEMBL1863513,"",8.39,8.39,8.39,Small molecule,4.0,true,CHEMBL2433611,B,Homo sapiens,Protein kinase C delta,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q05655,Kinase,TRUE,TRUE,,,ENSG00000163932,false,true,true,true,false,,12,,,,"impc, chembl","","EFO_0000701, EFO_0000707, MONDO_0002102, EFO_0000313, EFO_0007375, EFO_0009662, EFO_0007147, MONDO_0021582, EFO_0005584, EFO_1000720, EFO_0004193, EFO_0002496"
CHEMBL1790,CHEMBL1429,CHEMBL2363078,9.70,9.70,9.7,Protein,4.0,true,CHEMBL3366920,B,Homo sapiens,Vasopressin V2 receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P30518,GPCR,TRUE,TRUE,AGONIST,false,ENSG00000126895,false,true,true,true,false,3,18,,,,"impc, eva, orphanet, chembl","ENSG00000126895, ENSG00000166148, ENSG00000198049","EFO_0005669, MONDO_0004782, EFO_1000781, MP_0001914, EFO_1001412, MONDO_0024290, MONDO_0004782, MONDO_0007254, HP_0001742, MONDO_0024574, HP_0031364, MONDO_0024290, MP_0001914, EFO_0009505, MONDO_0008315, HP_0000863, EFO_0000537, EFO_0007344"
CHEMBL1293224,CHEMBL50,"",5.15,5.15,5.15,Small molecule,3.0,false,CHEMBL1614421,B,Homo sapiens,Microtubule-associated protein tau,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P10636,None,TRUE,TRUE,,,ENSG00000186868,false,false,true,true,false,,17,,,,ot_genetics_portal,"","EFO_1000654, MONDO_0100096, GO_0007568, EFO_0003884, MONDO_0005148, EFO_0000341, MONDO_0005178, EFO_0008517, EFO_0001645, MONDO_0009061, EFO_0003948, EFO_0001365, EFO_0004220, MONDO_0019391, EFO_0000673, EFO_0003868, MONDO_0018906"
CHEMBL223,CHEMBL15245,"",6.54,6.54,6.54,Small molecule,4.0,true,CHEMBL646104,B,Homo sapiens,Alpha-1d adrenergic receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P25100,GPCR,TRUE,TRUE,,,ENSG00000171873,false,true,true,true,false,,13,,,,"impc, chembl","","EFO_0001358, EFO_1000645, EFO_0002610, MONDO_0005148, EFO_0010702, EFO_1001917, EFO_0005252, EFO_0007191, EFO_0004234, EFO_0003768, MONDO_0005180, MONDO_0002050, MONDO_0007079"
CHEMBL217,CHEMBL8809,"",7.90,7.90,7.9,Small molecule,1.0,false,CHEMBL3270692,B,Homo sapiens,Dopamine D2 receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P14416,GPCR,TRUE,TRUE,,,ENSG00000149295,false,true,true,true,false,,3,,,,"impc, ot_genetics_portal, chembl","","MONDO_0002050, EFO_0001073, EFO_0005611"
CHEMBL3594,CHEMBL1615281,"",7.35,7.35,7.35,Small molecule,1.0,false,CHEMBL4035968,B,Homo sapiens,Carbonic anhydrase IX,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q16790,Enzyme,TRUE,TRUE,,,ENSG00000107159,false,true,true,true,false,,2,,,,"impc, chembl","","EFO_0000616, EFO_0002517"
CHEMBL3650,CHEMBL3907479,"CHEMBL4142, CHEMBL3650, CHEMBL2742",8.52,8.52,8.52,Small molecule,2.0,false,CHEMBL3991717,B,Homo sapiens,Fibroblast growth factor receptor 1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P11362,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000077782,false,true,true,true,false,3,2,,,,"impc, eva, intogen, gene2phenotype, chembl, uniprot_variants, eva_somatic, cancer_gene_census","ENSG00000077782, ENSG00000068078, ENSG00000066468","MONDO_0007254, EFO_0000616"
CHEMBL1293237,CHEMBL701,CHEMBL2111463,"6.70, 6.70",6.70,6.7,Small molecule,4.0,true,CHEMBL1614522,F,Homo sapiens,Bloom syndrome protein,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P54132,None,TRUE,TRUE,AGONIST,false,ENSG00000197299,false,false,true,true,false,2,23,,,,"eva, cancer_gene_census","ENSG00000204681, ENSG00000136928","MONDO_0015626, EFO_0001073, EFO_0009488, MONDO_0043510, EFO_0007191, EFO_0003768, EFO_0000512, MONDO_0008840, MONDO_0005301, EFO_1001919, EFO_0004777, EFO_0003758, EFO_0003843, HP_0001257, EFO_0000182, EFO_1000632, HP_0002063, EFO_1000802, EFO_0003948, EFO_0003890, MONDO_0010383, EFO_0002610, MONDO_0007079"
CHEMBL1743121,CHEMBL428647,CHEMBL2095182,6.58,6.58,6.58,Small molecule,4.0,true,CHEMBL3411296,A,Homo sapiens,Solute carrier organic anion transporter family member 1B3,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q9NPD5,Transporter,TRUE,TRUE,INHIBITOR,false,ENSG00000111700,false,false,true,true,false,15,156,,,,impc,"ENSG00000188229, ENSG00000101162, ENSG00000198033, ENSG00000127824, ENSG00000258947, ENSG00000167552, ENSG00000104833, ENSG00000261456, ENSG00000196230, ENSG00000123416, ENSG00000167553, ENSG00000152086, ENSG00000137267, ENSG00000137285, ENSG00000176014","EFO_0002517, MONDO_0005147, EFO_0008528, EFO_0003869, EFO_1000984, EFO_0000503, EFO_0003859, MONDO_0021043, EFO_1000043, MONDO_0008315, MONDO_0007576, EFO_0004243, EFO_1001931, MONDO_0002158, EFO_0006818, EFO_0002892, MONDO_0008170, EFO_0001075, EFO_1000576, MONDO_0100342, EFO_0006352, MONDO_0011962, EFO_0007535, EFO_0000685, EFO_0006859, MONDO_0018364, EFO_0000574, MONDO_0004658, EFO_0001061, EFO_0000308, MONDO_0001056, EFO_0005952, EFO_0009708, MONDO_0004669, MONDO_0021657, MONDO_0044704, MONDO_0021148, MONDO_0008903, EFO_0000519, EFO_0000514, EFO_0000180, EFO_0004272, EFO_0000294, EFO_1000796, EFO_0000466, MONDO_0005271, EFO_0000537, MONDO_0003751, MONDO_0021251, EFO_1001100, EFO_1000158, EFO_0000702, MONDO_0005411, MONDO_0004192, MONDO_0004992, EFO_0000558, EFO_0005537, EFO_0005567, EFO_1001951, EFO_0006772, EFO_0004224, EFO_1000613, EFO_0001378, EFO_0000199, EFO_0003826, EFO_0002618, EFO_0000182, EFO_0001416, EFO_0000588, MONDO_0001879, MONDO_0002715, EFO_0004149, EFO_1001968, MONDO_0002108, EFO_0000691, EFO_0000616, EFO_0003863, EFO_0000556, MONDO_0001402, MONDO_0002974, MONDO_0002367, EFO_0000305, EFO_0000707, MONDO_0002120, EFO_0000183, EFO_1001331, MONDO_0011719, EFO_0005088, EFO_0003060, EFO_0003050, MONDO_0021355, MONDO_0022394, MONDO_0002691, EFO_0006861, EFO_1000350, EFO_0003875, EFO_0004265, EFO_1001471, EFO_1000581, EFO_0004284, EFO_0005922, EFO_0002617, MONDO_0001528, EFO_0003968, EFO_0005221, EFO_0010282, EFO_0000756, EFO_0000565, EFO_0004281, EFO_0004142, EFO_0000389, EFO_0008524, EFO_1000052, EFO_1001512, EFO_0000228, EFO_0003833, MONDO_0001187, EFO_1000657, EFO_0000764, MONDO_0002601, EFO_0000681, MONDO_0004986, EFO_0000178, MONDO_0044926, EFO_0000313, Orphanet_145, EFO_1000251, EFO_0000432, MONDO_0018944, EFO_0003860, EFO_0000284, EFO_1001465, MONDO_0001325, MONDO_0003060, EFO_0000676, EFO_0002496, EFO_0002938, EFO_0000708, EFO_0000181, EFO_0004230, MONDO_0021117, EFO_1001961, EFO_0000673, EFO_0003843, EFO_0000095, EFO_0003893, MONDO_0007254, MONDO_0002087, EFO_0006318, EFO_0004252, EFO_0003100, EFO_0002916, EFO_0003897, EFO_0000571, EFO_0003868, EFO_0000365"
CHEMBL2095172,CHEMBL273481,"",6.27,6.27,6.27,Small molecule,1.0,false,CHEMBL3370251,B,Homo sapiens,GABA-A receptor; alpha-1/beta-2/gamma-2,,,7,Direct protein complex subunits assigned,,PROTEIN COMPLEX,P14867,IC,TRUE,TRUE,,,ENSG00000022355,false,true,true,true,false,,2,,,,"uniprot_literature, impc, eva, orphanet, gene2phenotype, clingen, chembl, uniprot_variants","","MONDO_0005180, EFO_0000474"
CHEMBL2094130,CHEMBL911,CHEMBL2111392,6.81,6.81,6.81,Small molecule,4.0,true,CHEMBL1273616,B,Homo sapiens,GABA-A receptor; alpha-2/beta-3/gamma-2,,,7,Direct protein complex subunits assigned,,PROTEIN COMPLEX,P18507,IC,TRUE,TRUE,POSITIVE ALLOSTERIC MODULATOR,false,ENSG00000113327,false,true,true,true,false,3,15,,,,"impc, chembl","ENSG00000022355, ENSG00000113327, ENSG00000163288","MONDO_0005180, EFO_0004698, EFO_0003888, EFO_0004698, MONDO_0000477, MONDO_0005090, EFO_0007191, EFO_0000673, EFO_0001073, EFO_0005230, EFO_0003890, EFO_0008568, EFO_0008568, HP_0003419, MONDO_0002050"
CHEMBL289,CHEMBL301742,CHEMBL2111463,6.10,6.10,6.1,Small molecule,3.0,false,CHEMBL1614110,A,Homo sapiens,Cytochrome P450 2D6,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P10635,Enzyme,TRUE,TRUE,AGONIST,false,ENSG00000100197,false,false,true,true,false,2,3,,,,ot_genetics_portal,"ENSG00000204681, ENSG00000136928","EFO_0003756, MONDO_0010383, HP_0001257"
CHEMBL4198,CHEMBL2431768,"",7.30,7.30,7.3,Small molecule,2.0,false,CHEMBL4416030,B,Homo sapiens,Inhibitor of apoptosis protein 3,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P98170,Enzyme,TRUE,TRUE,,,ENSG00000101966,false,false,true,true,false,,7,,,,impc,"","EFO_0002429, MONDO_0007254, EFO_0000616, EFO_0002618, EFO_0002430, MONDO_0044903, EFO_0001378"
CHEMBL4142,CHEMBL4068509,"",8.89,8.89,8.89,Small molecule,1.0,false,CHEMBL4013821,B,Homo sapiens,Fibroblast growth factor receptor 2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P21802,Kinase,TRUE,TRUE,,,ENSG00000066468,false,true,true,true,false,,1,,,,"chembl, cancer_gene_census","",EFO_0008528
CHEMBL221,CHEMBL83,CHEMBL206,5.36,5.36,5.36,Small molecule,4.0,true,CHEMBL1909130,B,Homo sapiens,Cyclooxygenase-1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P23219,Enzyme,TRUE,TRUE,MODULATOR,false,ENSG00000095303,false,true,true,true,false,1,51,,,,"impc, chembl",ENSG00000091831,"MONDO_0001187, MONDO_0010679, EFO_0009907, MONDO_0002158, EFO_0003843, EFO_0000305, EFO_0000616, EFO_0000536, EFO_0000294, MONDO_0011962, EFO_0000545, MONDO_0007254, EFO_0004248, EFO_0000519, MONDO_0018364, HP_0000771, EFO_0000305, MONDO_0008170, EFO_0003833, EFO_0009708, EFO_1000158, EFO_1001512, MONDO_0002087, EFO_0003922, EFO_0000389, MONDO_0002691, EFO_0004220, MONDO_0004985, EFO_1001901, EFO_0000232, EFO_0001075, MONDO_0008315, MONDO_0019180, EFO_1000251, EFO_0000616, EFO_0006861, EFO_0000637, EFO_0000764, EFO_0005543, MONDO_0018848, EFO_1001375, MONDO_0007254, MONDO_0004992, MONDO_0100096, EFO_0000432, Orphanet_145, MONDO_0004976, EFO_1000984, EFO_0000537, EFO_0001416, EFO_0003869"
CHEMBL1904,CHEMBL28564,"",7.89,7.89,7.89,Small molecule,2.0,false,CHEMBL3737377,B,Homo sapiens,Glutamate [NMDA] receptor subunit epsilon 2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q13224,IC,TRUE,TRUE,,,ENSG00000273079,false,true,true,true,false,,2,,,,"impc, chembl","","MONDO_0005180, EFO_0004280"
CHEMBL1865,CHEMBL98,"CHEMBL1829, CHEMBL1865, CHEMBL325, CHEMBL1937","5.64, 7.20, 7.38, 7.52, 7.70, 6.52, 7.05, 7.19, 7.59, 7.05, 7.70, 7.24, 7.70, 7.47, 7.46",7.70,7.38,Small molecule,4.0,true,CHEMBL3384071,B,Homo sapiens,Histone deacetylase 6,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q9UBN7,Epigenetic,TRUE,TRUE,INHIBITOR,false,ENSG00000094631,false,true,true,true,false,4,88,,,,"impc, chembl","ENSG00000116478, ENSG00000171720, ENSG00000196591, ENSG00000094631","MONDO_0008903, EFO_1001951, EFO_0000096, MONDO_0004992, EFO_0000220, EFO_0002913, EFO_0000691, EFO_0000191, EFO_0003828, EFO_0006352, EFO_1000026, MONDO_0004975, MONDO_0015760, EFO_0000616, EFO_1001830, EFO_0004198, EFO_0000574, EFO_0000621, EFO_1001110, MONDO_0002158, EFO_0000641, EFO_0003833, MONDO_0007254, MONDO_0003268, EFO_0007535, MONDO_0005090, EFO_0000309, MONDO_0011382, EFO_0000365, EFO_0000565, EFO_0000222, MONDO_0019460, EFO_0000764, EFO_0000224, EFO_1001380, MONDO_0008315, EFO_0003060, MONDO_0001657, EFO_0005774, EFO_0000349, EFO_0002429, EFO_0000180, EFO_0002939, EFO_0000211, MONDO_0007576, EFO_0000198, EFO_0000519, EFO_1000785, EFO_0003893, EFO_0000479, EFO_0000339, MONDO_0015277, EFO_1001968, MONDO_0018364, EFO_0002618, EFO_0003869, MONDO_0044926, EFO_1000657, EFO_0000183, EFO_0000702, EFO_1001465, EFO_0002938, EFO_1001469, MONDO_0018906, EFO_1000309, MONDO_0001879, EFO_0000756, MONDO_0002087, EFO_0001378, EFO_0000588, EFO_0000681, MONDO_0021063, MONDO_0008170, MONDO_0000873, EFO_0000095, MONDO_0002691, EFO_0002501, EFO_0000673, MONDO_0001056, EFO_0000384, EFO_0000770, EFO_0000403, EFO_0002499, EFO_0005952, MONDO_0004986, EFO_1001051, EFO_0006861, MONDO_0000870"
