,drugId,target_chembl_id,pchembl_value_aggr,max_pchembl_value,median_pchembl_value,drugType,maximumClinicalTrialPhase,isApproved,assay_chembl_id,assay_type,target_organism,target_pref_name,data_validity_comment,data_validity_description,confidence_score,confidence_description,assay_category,target_type,accession,proteinClass,isActive_max,isActive_med,action_type_moa_aggr,target_chembl_id_moa_aggr,isInMoA,targetId,isHighQualityProbe,isTherapeuticTarget,isGE,isGE_clinical,isProbe,linkedTargets_count,linkedDiseases_count,action_type_action_type,action_type_description,action_type_parent_type,sources_concated,linkedTargets_rows_concated,linkedDiseases_rows_concated,drugbank_id,uniprot_id,pharm_action_drugbank
441,CHEMBL2105717,CHEMBL203,7.72,7.72,7.72,Small molecule,4.0,True,CHEMBL4393297,B,Homo sapiens,Epidermal growth factor receptor erbB1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P00533,Kinase,True,True,INHIBITOR,"CHEMBL279, CHEMBL3717",False,ENSG00000146648,False,True,True,True,False,2.0,72,,,,"uniprot_literature, impc, eva, intogen, ot_genetics_portal, clingen, chembl, eva_somatic, cancer_gene_census","ENSG00000105976, ENSG00000128052","EFO_0000519, EFO_0000681, EFO_0001075, MONDO_0004992, EFO_0000501, EFO_1001949, EFO_0000640, EFO_0001421, EFO_0003968, EFO_0000239, EFO_0000640, EFO_0000313, EFO_0000616, EFO_1001512, EFO_0000681, MONDO_0007254, EFO_1001968, MONDO_0002974, EFO_0005220, EFO_1001951, EFO_0000326, EFO_0000272, EFO_0000616, EFO_0000673, EFO_1000796, EFO_1001465, EFO_0000389, MONDO_0002120, EFO_0004243, EFO_0002618, EFO_1000251, EFO_0000305, EFO_1000657, MONDO_0011719, EFO_0008528, EFO_0000349, EFO_0000641, EFO_0000222, EFO_0002617, EFO_1000613, MONDO_0004669, MONDO_0001187, EFO_0000519, EFO_1001465, EFO_0003016, EFO_0000756, EFO_0000641, EFO_0000182, EFO_0002892, EFO_0001378, MONDO_0002108, MONDO_0008315, EFO_0000637, MONDO_0002108, MONDO_0004986, EFO_0000707, MONDO_0002367, MONDO_0016642, MONDO_0004992, EFO_0000501, EFO_0003060, EFO_0003863, EFO_0000182, EFO_0003060, EFO_0000335, EFO_0000349, EFO_0008524, EFO_0000673, EFO_1001901, EFO_0002499, MONDO_0015277, EFO_1001961",DB08875,,
442,CHEMBL1484,CHEMBL1293235,5.70,5.7,5.7,Small molecule,4.0,True,CHEMBL1614544,F,Homo sapiens,Prelamin-A/C,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P02545,None,True,True,BLOCKER,CHEMBL2095229,False,ENSG00000160789,False,False,True,True,False,4.0,13,,,,"uniprot_literature, impc, eva, orphanet, gene2phenotype, clingen, eva_somatic, uniprot_variants, cancer_gene_census","ENSG00000151067, ENSG00000081248, ENSG00000157388, ENSG00000102001","EFO_1000994, EFO_0003833, EFO_0000319, EFO_0000713, EFO_0000712, EFO_0000319, EFO_0009846, EFO_0000537, EFO_0001645, EFO_0000537, EFO_0004282, EFO_0000668, EFO_0005669",DB00622,,
443,CHEMBL1790041,CHEMBL3251,6.15,6.15,6.15,Small molecule,4.0,True,CHEMBL1613823,F,Homo sapiens,Nuclear factor NF-kappa-B p105 subunit,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P19838,TF,True,True,ANTAGONIST,CHEMBL1941,False,ENSG00000109320,False,False,True,True,False,1.0,25,,,,"impc, eva, orphanet, ot_genetics_portal, clingen",ENSG00000113749,"EFO_0009454, HP_0004398, EFO_0009454, MONDO_0015277, Orphanet_2314, EFO_0003948, HP_0012735, MONDO_0005301, EFO_0005592, HP_0004398, EFO_0009579, EFO_0000540, EFO_0005252, EFO_1000961, EFO_0004607, MONDO_0044917, MONDO_0004992, EFO_1001095, MONDO_0043839, MONDO_0007254, EFO_0000280, EFO_0000681, MONDO_0004658, EFO_0003948, EFO_0000764",DB00863,,
444,CHEMBL98,CHEMBL3310,"6.44, 7.22, 6.44, 6.44",7.22,6.44,Small molecule,4.0,True,CHEMBL3238614,B,Homo sapiens,Histone deacetylase 11,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q96DB2,Epigenetic,True,True,INHIBITOR,"CHEMBL1829, CHEMBL1865, CHEMBL325, CHEMBL1937",False,ENSG00000163517,False,True,False,True,False,4.0,88,,,,chembl,"ENSG00000116478, ENSG00000171720, ENSG00000196591, ENSG00000094631","MONDO_0008903, EFO_1001951, EFO_0000096, MONDO_0004992, EFO_0000220, EFO_0002913, EFO_0000691, EFO_0000191, EFO_0003828, EFO_0006352, EFO_1000026, MONDO_0004975, MONDO_0015760, EFO_0000616, EFO_1001830, EFO_0004198, EFO_0000574, EFO_0000621, EFO_1001110, MONDO_0002158, EFO_0000641, EFO_0003833, MONDO_0007254, MONDO_0003268, EFO_0007535, MONDO_0005090, EFO_0000309, MONDO_0011382, EFO_0000365, EFO_0000565, EFO_0000222, MONDO_0019460, EFO_0000764, EFO_0000224, EFO_1001380, MONDO_0008315, EFO_0003060, MONDO_0001657, EFO_0005774, EFO_0000349, EFO_0002429, EFO_0000180, EFO_0002939, EFO_0000211, MONDO_0007576, EFO_0000198, EFO_0000519, EFO_1000785, EFO_0003893, EFO_0000479, EFO_0000339, MONDO_0015277, EFO_1001968, MONDO_0018364, EFO_0002618, EFO_0003869, MONDO_0044926, EFO_1000657, EFO_0000183, EFO_0000702, EFO_1001465, EFO_0002938, EFO_1001469, MONDO_0018906, EFO_1000309, MONDO_0001879, EFO_0000756, MONDO_0002087, EFO_0001378, EFO_0000588, EFO_0000681, MONDO_0021063, MONDO_0008170, MONDO_0000873, EFO_0000095, MONDO_0002691, EFO_0002501, EFO_0000673, MONDO_0001056, EFO_0000384, EFO_0000770, EFO_0000403, EFO_0002499, EFO_0005952, MONDO_0004986, EFO_1001051, EFO_0006861, MONDO_0000870",DB02546,,
445,CHEMBL585,CHEMBL3251,6.65,6.65,6.65,Small molecule,4.0,True,CHEMBL1613823,F,Homo sapiens,Nuclear factor NF-kappa-B p105 subunit,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P19838,TF,True,True,BLOCKER,CHEMBL2107836,False,ENSG00000109320,False,True,True,True,False,3.0,13,,,,"impc, ot_genetics_portal, chembl","ENSG00000111319, ENSG00000168447, ENSG00000166828","EFO_0000537, EFO_0003914, EFO_0001422, EFO_0004255, MONDO_0005148, EFO_0009452, EFO_0000668, EFO_0000373, EFO_0004278, EFO_0009373, EFO_0001645, EFO_0000319, HP_0003124",DB00384,,
446,CHEMBL310671,CHEMBL3242,6.20,6.2,6.2,Small molecule,3.0,False,CHEMBL932210,B,Homo sapiens,Carbonic anhydrase XII,,,9,Direct single protein target assigned,,SINGLE PROTEIN,O43570,Enzyme,True,True,,,False,ENSG00000074410,False,True,False,True,False,,1,,,,chembl,,EFO_0000474,DB12418,,
447,CHEMBL118,CHEMBL6174,6.27,6.27,6.27,Small molecule,4.0,True,CHEMBL4133558,B,Homo sapiens,Cytochrome c oxidase subunit 2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P00403,Enzyme,True,True,INHIBITOR,CHEMBL230,False,ENSG00000198712,False,False,True,True,False,1.0,110,,,,"eva, eva_somatic",ENSG00000073756,"HP_0012532, MONDO_0005090, EFO_1001893, MP_0001914, MONDO_0001657, EFO_0005279, EFO_0009606, EFO_0000546, EFO_0002496, EFO_0004239, EFO_0004251, EFO_0005252, EFO_0003868, MONDO_0018975, EFO_0005406, EFO_0003843, EFO_0000284, HP_0100607, MONDO_0042487, EFO_0001075, MONDO_0018076, MONDO_0004976, MONDO_0011705, MONDO_0002087, HP_0004398, MONDO_0004247, EFO_0000668, EFO_0004142, EFO_0000616, MP_0001845, EFO_0000681, MONDO_0002363, EFO_0007328, MONDO_0002974, EFO_0000621, EFO_0001073, MONDO_0004985, EFO_0004242, EFO_0000685, EFO_1001904, EFO_0002939, EFO_0005543, EFO_0004288, HP_0003418, EFO_0001416, MONDO_0008170, MONDO_0044937, EFO_0007453, MONDO_0021063, MONDO_0007254, EFO_0004252, EFO_0008525, EFO_1001950, EFO_0000673, EFO_0010072, MONDO_0002258, EFO_0003893, EFO_0000691, MONDO_0010200, MONDO_0001187, EFO_0000305, EFO_0005669, EFO_0002609, MONDO_0002715, MONDO_0004975, EFO_0005755, EFO_0000203, HP_0011110, EFO_0002618, MONDO_0007576, EFO_1001250, MONDO_0004992, EFO_0003898, MONDO_0002050, MONDO_0003937, EFO_0004274, EFO_0009625, EFO_0004142, EFO_0001072, EFO_0000537, EFO_0000756, EFO_0000199, MONDO_0002009, EFO_0003869, EFO_0000365, EFO_0004616, EFO_0005762, MONDO_0005178, EFO_1001951, EFO_1000786, MONDO_0008903, Orphanet_733, EFO_0003060, MONDO_0005277, EFO_0000712, MONDO_0002691, MONDO_0100096, EFO_1000158, EFO_1001466, EFO_0006859, MONDO_0024475, MONDO_0008315, EFO_0000519, EFO_0001668, EFO_0003768, HP_0003419, EFO_1000657, MONDO_0004658, EFO_0001378, EFO_0000182",DB00482,,
448,CHEMBL1940832,CHEMBL213,7.60,7.6,7.6,Small molecule,2.0,False,CHEMBL1943769,F,Homo sapiens,Beta-1 adrenergic receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P08588,GPCR,True,True,AGONIST,CHEMBL210,False,ENSG00000043591,False,True,False,True,False,1.0,1,,,,chembl,ENSG00000169252,EFO_0000341,,,
449,CHEMBL1421,CHEMBL4954,10.03,10.03,10.03,Small molecule,4.0,True,CHEMBL1061145,B,Homo sapiens,Ephrin type-A receptor 3,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P29320,Kinase,True,True,INHIBITOR,"CHEMBL2363074, CHEMBL1913, CHEMBL1862, CHEMBL2096618, CHEMBL1936, CHEMBL2068",False,ENSG00000044524,False,True,True,True,False,15.0,78,,,,"uniprot_literature, impc, intogen, chembl, cancer_gene_census","ENSG00000113721, ENSG00000157404, ENSG00000097007, ENSG00000186716, ENSG00000010810, ENSG00000197122, ENSG00000182866, ENSG00000176105, ENSG00000136573, ENSG00000101336, ENSG00000254087, ENSG00000111816, ENSG00000000938, ENSG00000125508, ENSG00000142627","EFO_0000768, EFO_1000956, EFO_0000255, EFO_0000339, EFO_0003884, MONDO_0019469, MONDO_0011719, EFO_0000191, EFO_0000588, MONDO_0019472, EFO_1001469, EFO_0002429, EFO_1000475, MONDO_0004975, MONDO_0018906, EFO_0000770, EFO_1001951, EFO_0000702, MONDO_0000870, EFO_0000095, MONDO_0002087, EFO_0006859, MONDO_0004992, EFO_0005774, EFO_0000708, MONDO_0000873, MONDO_0100096, MONDO_0008903, EFO_0000220, EFO_0000309, EFO_1001465, EFO_0002617, MONDO_0016586, MONDO_0004643, EFO_0000183, EFO_0003869, EFO_0000621, MONDO_0021063, EFO_1000026, EFO_0000565, EFO_0002618, MONDO_0011962, GO_0007568, EFO_0000181, EFO_0000673, EFO_0002918, EFO_0000196, EFO_0003032, EFO_1001993, EFO_0000389, EFO_0001378, EFO_0000182, EFO_0000403, EFO_1000158, MONDO_0008315, EFO_0009441, EFO_0000756, EFO_0000574, MONDO_0100342, EFO_1001051, EFO_0000198, EFO_0003833, EFO_0005952, EFO_1000657, EFO_0003060, EFO_1000654, EFO_0000222, EFO_1000785, MONDO_0008170, EFO_0000305, MONDO_0019471, EFO_0004289, EFO_0000519, MONDO_0003175, EFO_0005221, MONDO_0007254, EFO_0000616, MONDO_0002158",DB01254,,
450,CHEMBL90,CHEMBL3759,"8.04, 7.92, 7.70",8.04,7.92,Small molecule,4.0,True,CHEMBL1121263,B,Homo sapiens,Histamine H4 receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q9H3N8,GPCR,True,True,AGONIST,CHEMBL231,False,ENSG00000134489,False,True,True,True,False,1.0,13,,,,"impc, ot_genetics_portal, chembl",ENSG00000196639,"MONDO_0005271, EFO_0000389, EFO_0000616, MONDO_0004979, EFO_0000565, MONDO_0002367, EFO_0004616, EFO_0005952, EFO_0003956, EFO_0000678, MP_0001845, EFO_0005854, MONDO_0005301",DB05381,Q9H3N8,
451,CHEMBL90,CHEMBL3759,"8.04, 7.92, 7.70",8.04,7.92,Small molecule,4.0,True,CHEMBL1121263,B,Homo sapiens,Histamine H4 receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q9H3N8,GPCR,True,True,AGONIST,CHEMBL231,False,ENSG00000134489,False,True,True,True,False,1.0,13,,,,"impc, ot_genetics_portal, chembl",ENSG00000196639,"MONDO_0005271, EFO_0000389, EFO_0000616, MONDO_0004979, EFO_0000565, MONDO_0002367, EFO_0004616, EFO_0005952, EFO_0003956, EFO_0000678, MP_0001845, EFO_0005854, MONDO_0005301",DB05381,Q9H3N8,Unknown
452,CHEMBL535,CHEMBL4045,7.72,7.72,7.72,Small molecule,4.0,True,CHEMBL1060175,B,Homo sapiens,"AMP-activated protein kinase, alpha-1 subunit",,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q13131,Kinase,True,True,INHIBITOR,"CHEMBL2095227, CHEMBL1974, CHEMBL1844, CHEMBL2041, CHEMBL2095189, CHEMBL1936",False,ENSG00000132356,False,True,True,True,False,9.0,113,,,,"impc, ot_genetics_portal, chembl","ENSG00000165731, ENSG00000113721, ENSG00000134853, ENSG00000157404, ENSG00000102755, ENSG00000037280, ENSG00000128052, ENSG00000182578, ENSG00000122025","EFO_0000222, EFO_0000313, MONDO_0011719, MONDO_0003268, EFO_0000181, EFO_0005221, EFO_0000228, EFO_1000251, MONDO_0002367, EFO_0002499, EFO_0000349, EFO_0006861, MONDO_0001056, MONDO_0044926, EFO_1000581, EFO_0000641, EFO_0000640, MONDO_0004192, EFO_0000640, EFO_0003869, EFO_0000673, EFO_0007331, EFO_0000681, EFO_0000702, EFO_0000514, EFO_0002617, MONDO_0015277, EFO_0000294, EFO_0000095, EFO_0000673, EFO_0000220, EFO_0000403, MONDO_0002367, EFO_0003897, EFO_0003869, MONDO_0011719, MONDO_0002691, EFO_0000702, EFO_0003833, EFO_0003897, EFO_0003060, MONDO_0007254, EFO_0004142, EFO_0000519, EFO_0008528, EFO_0006352, EFO_0001378, EFO_0000182, MONDO_0008170, EFO_0002618, MONDO_0002087, MONDO_0007254, MONDO_0008667, EFO_0000239, EFO_0000616, MONDO_0008903, EFO_0000558, MONDO_0008667, EFO_0007416, EFO_0000514, EFO_0000222, EFO_0000519, MONDO_0002158, EFO_0004243, MONDO_0007576, EFO_0003060, MONDO_0002158, EFO_1001951, EFO_1000984, MONDO_0001187, EFO_1000796, MONDO_0008903, EFO_0000616, EFO_0000756, EFO_1000576, EFO_0003863, EFO_1001465, EFO_0000196, EFO_0000501, EFO_1000045, EFO_0002618, MONDO_0008315, EFO_1001951, MONDO_0002087, EFO_0000632, EFO_0000588, EFO_0003865, EFO_0007243, EFO_0004252, EFO_0000637, EFO_0000691, EFO_0000182, HP_0001541, EFO_1001465, EFO_0000349, EFO_1001968, MONDO_0018364, EFO_0007143, EFO_0002938, EFO_1001968, MONDO_0008315, EFO_0000681, EFO_1001901, MONDO_0004992, MONDO_0001187, EFO_0007416, MONDO_0004992, MONDO_0007576, MONDO_0004986, EFO_0002892, EFO_1000576, EFO_0002617, EFO_1001901",DB01268,,
453,CHEMBL1435,CHEMBL1293235,6.05,6.05,6.05,Small molecule,4.0,True,CHEMBL1614544,F,Homo sapiens,Prelamin-A/C,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P02545,None,True,True,INHIBITOR,CHEMBL2354204,False,ENSG00000160789,False,False,True,True,False,0.0,21,,,,"uniprot_literature, impc, eva, orphanet, ot_genetics_portal, gene2phenotype, uniprot_variants, cancer_gene_census",,"EFO_0000389, EFO_0005681, EFO_0000771, EFO_0000465, HP_0100806, EFO_0003033, EFO_0000616, EFO_0003102, EFO_0000701, EFO_0004269, EFO_0000544, EFO_0000544, MONDO_0021679, EFO_0003931, MONDO_0002358, EFO_0003830, HP_0000023, MONDO_0008315, EFO_0003035, EFO_0003035, EFO_0001073",DB01327,,
454,CHEMBL107,CHEMBL1293278,7.40,7.4,7.4,Small molecule,4.0,True,CHEMBL1613941,F,Homo sapiens,Geminin,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,O75496,None,True,True,INHIBITOR,CHEMBL2095182,False,ENSG00000112312,False,False,True,True,False,15.0,38,,,,impc,"ENSG00000188229, ENSG00000101162, ENSG00000198033, ENSG00000127824, ENSG00000258947, ENSG00000167552, ENSG00000104833, ENSG00000261456, ENSG00000196230, ENSG00000123416, ENSG00000167553, ENSG00000152086, ENSG00000137267, ENSG00000137285, ENSG00000176014","EFO_0004274, EFO_0007541, EFO_0003144, EFO_0004220, EFO_0000401, EFO_0003818, EFO_0000537, EFO_0000551, EFO_0008586, EFO_0005672, MONDO_0004976, EFO_0001645, EFO_0003780, EFO_0000694, EFO_0001422, EFO_0003777, EFO_1001486, EFO_0005221, EFO_0006803, MONDO_0100096, EFO_0007224, MONDO_0004979, EFO_0003884, MONDO_0018088, EFO_0008585, EFO_0007427, EFO_0003863, EFO_0003938, EFO_0004264, EFO_0003914, EFO_0000612, EFO_1001404, EFO_0000616, EFO_1001129, EFO_0004269, EFO_0000275, MONDO_0008315, MONDO_0005178",,,
455,CHEMBL435,CHEMBL3397,5.10,5.1,5.1,Small molecule,4.0,True,CHEMBL1614027,A,Homo sapiens,Cytochrome P450 2C9,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P11712,None,True,True,INHIBITOR,CHEMBL1876,False,ENSG00000138109,False,False,True,True,False,1.0,24,,,,eva,ENSG00000070915,"EFO_0001422, EFO_0003913, EFO_0000319, EFO_0000400, MONDO_0005148, Orphanet_79292, EFO_0003884, EFO_0000668, EFO_0004278, EFO_0009373, EFO_0000537, EFO_0001645, EFO_0000612, HP_0003124, EFO_0004255, EFO_0003914, EFO_0004253, EFO_0000195, MONDO_0001134, EFO_0003086, EFO_1001496, EFO_0000668, EFO_0000373, MONDO_0002462",DB00999,,
456,CHEMBL21731,CHEMBL340,5.60,5.6,5.6,Small molecule,4.0,True,CHEMBL1614108,A,Homo sapiens,Cytochrome P450 3A4,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P08684,Enzyme,True,True,INHIBITOR,CHEMBL222,False,ENSG00000160868,False,True,False,True,False,1.0,7,,,,chembl,ENSG00000103546,"EFO_0005230, EFO_0003761, MONDO_0005090, MONDO_0002050, EFO_0003833, EFO_0003761, EFO_0000519",DB00934,,
457,CHEMBL902,CHEMBL3242,7.34,7.34,7.34,Small molecule,4.0,True,CHEMBL4269593,B,Homo sapiens,Carbonic anhydrase XII,,,9,Direct single protein target assigned,,SINGLE PROTEIN,O43570,Enzyme,True,True,ANTAGONIST,CHEMBL1941,False,ENSG00000074410,False,True,False,True,False,1.0,28,,,,chembl,ENSG00000113749,"MONDO_0100096, MONDO_0011382, EFO_0009454, HP_0002239, EFO_1001951, MONDO_0004992, EFO_0000180, EFO_0000676, MONDO_0043839, EFO_0000764, EFO_0004607, HP_0100633, MONDO_0004658, EFO_0004232, EFO_0006890, EFO_0000641, MONDO_0005178, EFO_0000616, HP_0004398, HP_0100749, MONDO_0001056, EFO_0000756, MONDO_0017287, EFO_0004280, EFO_0000685, MONDO_0005090, EFO_0003060, EFO_0003948",DB00927,,
458,CHEMBL667,CHEMBL1907589,6.00,6.0,6.0,Small molecule,4.0,True,CHEMBL3607134,B,Homo sapiens,Neuronal acetylcholine receptor; alpha4/beta2,,,7,Direct protein complex subunits assigned,,PROTEIN COMPLEX,P17787,IC,True,True,AGONIST,CHEMBL245,False,ENSG00000160716,False,True,False,True,False,1.0,11,,,,chembl,ENSG00000133019,"EFO_0004272, EFO_0000764, MONDO_0005148, EFO_0001073, HP_0000616, MONDO_0005041, MP_0001845, MONDO_0011382, EFO_0001645, EFO_0000556, MONDO_0005129",DB03128,,
459,CHEMBL1437,CHEMBL1293224,5.20,5.2,5.2,Small molecule,4.0,True,CHEMBL1613899,F,Homo sapiens,Microtubule-associated protein tau,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P10636,None,True,True,AGONIST,CHEMBL2331074,False,ENSG00000186868,False,False,True,True,False,9.0,23,,,,"impc, eva, ot_genetics_portal","ENSG00000120907, ENSG00000150594, ENSG00000043591, ENSG00000169252, ENSG00000184160, ENSG00000171873, ENSG00000170214, ENSG00000274286, ENSG00000188778","EFO_0005207, EFO_0000319, MONDO_0043771, HP_0031273, HP_0002140, EFO_0005252, EFO_0005251, EFO_0004610, HP_0100806, MONDO_0002050, HP_0002140, EFO_0002497, EFO_0001073, EFO_0003777, HP_0100806, HP_0000083, MONDO_0043510, EFO_0005251, MP_0001845, EFO_0000319, EFO_0007450, HP_0100543, EFO_0006834",DB00368,,
460,CHEMBL112,CHEMBL205,5.21,5.21,5.21,Small molecule,4.0,True,CHEMBL933690,B,Homo sapiens,Carbonic anhydrase II,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P00918,Enzyme,True,True,"INHIBITOR, OPENER","CHEMBL2094253, CHEMBL2243, CHEMBL4794",False,ENSG00000104267,False,True,True,True,False,4.0,104,,,,"uniprot_literature, impc, eva, orphanet, gene2phenotype, chembl, uniprot_variants","ENSG00000073756, ENSG00000095303, ENSG00000196689, ENSG00000117480","MONDO_0100096, HP_0002013, HP_0002315, EFO_0000546, EFO_0000685, MONDO_0007915, EFO_0000220, EFO_0000384, EFO_0005592, EFO_1001139, MONDO_0005147, HP_0011110, EFO_0002460, HP_0012076, EFO_0009615, Orphanet_365, EFO_0000540, EFO_0000389, HP_0001945, EFO_1000783, EFO_0010282, EFO_0003086, EFO_0006859, MONDO_0005148, MONDO_0043510, HP_0002018, HP_0000175, EFO_0000574, HP_0000989, HP_0002027, MONDO_0005180, EFO_0000544, EFO_0000095, EFO_0000339, EFO_0000537, EFO_0000403, EFO_0001378, EFO_0000222, EFO_0003843, MONDO_0007254, HP_0003419, EFO_0004599, EFO_0001068, EFO_0004209, EFO_0004253, EFO_1000831, EFO_0000618, MONDO_0005041, EFO_0001073, EFO_0005230, HP_0100806, MONDO_0005178, MONDO_0002258, HP_0000545, EFO_0003060, EFO_0000198, EFO_1000249, EFO_0004197, EFO_0003931, EFO_0004888, EFO_1001216, EFO_0009846, HP_0001643, EFO_0010072, EFO_1000749, EFO_0007160, EFO_1001250, EFO_0000616, HP_0008419, EFO_1001476, EFO_1001412, MONDO_0005301, EFO_0004616, EFO_0007214, MONDO_0005277, EFO_0000668, EFO_0001074, EFO_0000096, HP_0012228, EFO_0005856, EFO_0004269, MONDO_0004992, HP_0012532, EFO_0007486, HP_0030833, EFO_0004273, HP_0100607, EFO_0000764, EFO_0005762, EFO_0007359, EFO_0005761, MP_0001914, MONDO_0100342, EFO_0011023, MONDO_0044917, EFO_0005952, MONDO_0017287, EFO_0009267, EFO_1000786, MONDO_0024355, EFO_0007328, HP_0003418, EFO_0007444, EFO_1001898",DB00316,,
461,CHEMBL1818442,CHEMBL222,7.20,7.2,7.2,Small molecule,2.0,False,CHEMBL1819643,B,Homo sapiens,Norepinephrine transporter,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P23975,Transporter,True,True,,,False,ENSG00000103546,False,True,False,True,False,,1,,,,chembl,,MONDO_0002009,,,
462,CHEMBL3039513,CHEMBL2835,7.96,7.96,7.96,Small molecule,2.0,False,CHEMBL3625889,B,Homo sapiens,Tyrosine-protein kinase JAK1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P23458,Kinase,True,True,INHIBITOR,CHEMBL2148,False,ENSG00000162434,False,True,True,True,False,1.0,1,,,,"impc, chembl",ENSG00000105639,EFO_0000685,DB12566,,
463,CHEMBL1566,CHEMBL2608,5.35,5.35,5.35,Oligosaccharide,4.0,True,CHEMBL1614103,F,Homo sapiens,Lysosomal alpha-glucosidase,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P10253,Enzyme,True,True,INHIBITOR,"CHEMBL2045, CHEMBL2074",False,ENSG00000171298,False,True,True,True,False,2.0,15,,,,"uniprot_literature, impc, eva, orphanet, gene2phenotype, clingen, chembl, uniprot_variants","ENSG00000243480, ENSG00000257335","EFO_0000400, EFO_0007318, EFO_0000589, EFO_0004593, EFO_0001645, HP_0003124, EFO_0005252, GO_0007568, MONDO_0002367, EFO_0003914, EFO_0001073, MONDO_0005148, EFO_0000195, EFO_0000537, EFO_0003095",,,
464,CHEMBL2364611,CHEMBL5310,7.80,7.8,7.8,Small molecule,2.0,False,CHEMBL3991614,B,Homo sapiens,Activin receptor type-1B,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P36896,Kinase,True,True,INHIBITOR,CHEMBL4439,False,ENSG00000135503,False,False,True,True,False,1.0,12,,,,"impc, intogen, ot_genetics_portal, eva_somatic, cancer_gene_census",ENSG00000106799,"EFO_0009708, EFO_0000519, EFO_0005543, EFO_0000616, EFO_0004252, EFO_0002618, EFO_0000305, EFO_0000182, EFO_1000657, EFO_0000198, MONDO_0008315, EFO_0003860",DB11911,,
465,CHEMBL116438,CHEMBL1293224,5.50,5.5,5.5,Small molecule,3.0,False,CHEMBL1614421,B,Homo sapiens,Microtubule-associated protein tau,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P10636,None,True,True,,,False,ENSG00000186868,False,True,True,True,False,,47,,,,"eva, ot_genetics_portal, chembl",,"EFO_1000826, EFO_0000649, EFO_1001818, EFO_0007430, EFO_1001951, MONDO_0004992, MONDO_0004975, MONDO_0005301, EFO_0002913, MONDO_0043771, EFO_0000095, EFO_0001378, EFO_0000729, MONDO_0004979, MONDO_0007915, EFO_0003884, MONDO_0008315, EFO_0004268, EFO_0000616, MONDO_0005147, Orphanet_733, HP_0100543, MONDO_0010788, HP_0000155, EFO_0002618, EFO_0003768, EFO_0001416, EFO_1001898, EFO_0003060, MONDO_0011962, EFO_1001904, EFO_0001365, MONDO_0004985, EFO_1001801, EFO_0000198, EFO_0000220, HP_0000093, EFO_1000910, EFO_0008517, MONDO_0007254, MONDO_0021063, MONDO_0044937, EFO_0004288, MONDO_0002974, MONDO_0005575, MONDO_0022394, EFO_0000384",,,
466,CHEMBL193,CHEMBL4261,"6.00, 6.30",6.3,6.0,Small molecule,4.0,True,CHEMBL1613803,F,Homo sapiens,Hypoxia-inducible factor 1 alpha,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,Q16665,TF,True,True,BLOCKER,CHEMBL2095229,False,ENSG00000100644,False,False,True,True,False,4.0,18,,,,"impc, eva, cancer_gene_census","ENSG00000151067, ENSG00000081248, ENSG00000157388, ENSG00000102001","MONDO_0018479, HP_0000093, EFO_1001145, EFO_0000401, EFO_0003917, EFO_1001375, EFO_0003890, EFO_0004263, EFO_0009660, EFO_0007442, HP_0012390, MONDO_0005149, EFO_0000668, EFO_0003884, EFO_0004225, EFO_0000319, EFO_0000537, EFO_0004253",DB01115,,
467,CHEMBL413376,CHEMBL6101,5.04,5.04,5.04,Small molecule,3.0,False,CHEMBL4055868,B,Homo sapiens,Signal transducer and activator of transcription 1-alpha/beta,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P42224,TF,True,True,INHIBITOR,CHEMBL2120,False,ENSG00000115415,False,False,True,True,False,1.0,15,,,,impc,ENSG00000113578,"MONDO_0008315, EFO_0000681, MONDO_0007254, DOID_10113, EFO_1000796, HP_0001919, EFO_0000673, MONDO_0001187, EFO_0005044, EFO_0007294, EFO_0003060, EFO_0003756, EFO_0001378, EFO_1000158, EFO_1001951",,,
