drugId,target_chembl_id,pchembl_value_aggr,max_pchembl_value,median_pchembl_value,drugType,maximumClinicalTrialPhase,isApproved,assay_chembl_id,assay_type,target_organism,target_pref_name,data_validity_comment,data_validity_description,confidence_score,confidence_description,assay_category,target_type,accession,proteinClass,isActive_max,isActive_med,action_type_moa_aggr,target_chembl_id_moa_aggr,isInMoA,targetId,isHighQualityProbe,isTherapeuticTarget,isGE,isGE_clinical,isProbe,linkedTargets_count,linkedDiseases_count,action_type_action_type,action_type_description,action_type_parent_type,sources_concated,linkedTargets_rows_concated,linkedDiseases_rows_concated,related_target_chembl_id,accession_related
CHEMBL19612,CHEMBL1293256,"5.20, 5.20",5.20,5.2,Small molecule,3.0,false,CHEMBL1614034,F,Homo sapiens,Thrombopoietin,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P40225,None,TRUE,TRUE,"","",false,ENSG00000090534,false,false,true,true,false,,1,,,,ot_genetics_portal,"",EFO_0000537,"",""
CHEMBL1072,CHEMBL4261,5.80,5.80,5.8,Small molecule,4.0,true,CHEMBL1613803,F,Homo sapiens,Hypoxia-inducible factor 1 alpha,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,Q16665,TF,TRUE,TRUE,INHIBITOR,CHEMBL1874,false,ENSG00000100644,false,false,true,true,false,1,12,,,,"impc, eva, cancer_gene_census",ENSG00000074803,"HP_0001250, EFO_0003086, MONDO_0005148, EFO_0003758, EFO_0000373, EFO_0004255, EFO_0003144, MONDO_0008223, EFO_0000319, EFO_0000182, EFO_0003884, EFO_0003756","CHEMBL3885588, CHEMBL4296108, CHEMBL2221345, CHEMBL4296117","Q16665, Q09472"
CHEMBL708,CHEMBL3371,7.21,7.21,7.21,Small molecule,4.0,true,CHEMBL3090826,B,Homo sapiens,Serotonin 6 (5-HT6) receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P50406,GPCR,TRUE,TRUE,ANTAGONIST,"CHEMBL217, CHEMBL224, CHEMBL225",false,ENSG00000158748,false,true,true,true,false,3,22,,,,"ot_genetics_portal, chembl","ENSG00000102468, ENSG00000149295, ENSG00000147246","EFO_1001917, EFO_0005411, MONDO_0005090, EFO_0005230, EFO_0009963, MONDO_0004985, MONDO_0005090, HP_0012076, MONDO_0004985, EFO_0004247, EFO_0005306, HP_0000713, EFO_0003890, EFO_0005407, MONDO_0002050, EFO_0004269, MONDO_0004985, EFO_0003758, EFO_0005611, MONDO_0005090, EFO_0000319, MONDO_0002009",CHEMBL2096904,P30939
CHEMBL14060,CHEMBL205,"5.26, 5.26",5.26,5.26,Small molecule,4.0,true,CHEMBL2328242,B,Homo sapiens,Carbonic anhydrase II,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P00918,Enzyme,TRUE,TRUE,"","",false,ENSG00000104267,false,true,true,true,false,,8,,,,"impc, chembl","","EFO_0004255, HP_0003418, EFO_1001347, MONDO_0005271, HP_0002619, EFO_0005854, EFO_0001062, HP_0000989","CHEMBL2096906, CHEMBL2095180",P00918
CHEMBL1455,CHEMBL1293235,6.10,6.10,6.1,Small molecule,4.0,true,CHEMBL1614544,F,Homo sapiens,Prelamin-A/C,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P02545,None,TRUE,TRUE,INHIBITOR,CHEMBL2311221,false,ENSG00000160789,false,false,true,true,false,,3,,,,"impc, ot_genetics_portal, cancer_gene_census","","EFO_0000616, EFO_0000574, EFO_0000691","",""
CHEMBL1751,CHEMBL1293277,6.65,6.65,6.65,Small molecule,4.0,true,CHEMBL1614342,F,Homo sapiens,Niemann-Pick C1 protein,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,O15118,None,TRUE,TRUE,INHIBITOR,CHEMBL2095186,false,ENSG00000141458,false,false,true,true,false,8,36,,,,"impc, ot_genetics_portal","ENSG00000163399, ENSG00000129244, ENSG00000143153, ENSG00000018625, ENSG00000069849, ENSG00000105409, ENSG00000132681, ENSG00000137731","EFO_1001249, EFO_0006911, MONDO_0002009, EFO_0003047, EFO_0000400, EFO_0000222, EFO_0001062, MP_0001845, MONDO_0008667, EFO_0000764, EFO_0003890, MONDO_0001134, EFO_0000474, EFO_0000685, EFO_0000373, EFO_0000558, EFO_0006859, EFO_0003869, MONDO_0002050, EFO_0002618, EFO_0000275, EFO_0003060, EFO_0007328, HP_0004755, EFO_0000198, EFO_0000544, EFO_0003144, EFO_0000756, EFO_0000616, MONDO_0008315, MONDO_0019623, EFO_0000319, EFO_0002496, MONDO_0005148, MONDO_0007254, EFO_0004239","",""
CHEMBL51085,CHEMBL3397,6.00,6.00,6.0,Small molecule,3.0,false,CHEMBL1614027,A,Homo sapiens,Cytochrome P450 2C9,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P11712,None,TRUE,TRUE,"","",false,ENSG00000138109,false,false,true,true,false,,8,,,,ot_genetics_portal,"","MONDO_0004985, EFO_0004238, MONDO_0002050, EFO_0006862, MONDO_0005148, MONDO_0005147, EFO_0006951, MONDO_0100096",CHEMBL4523986,P08684
CHEMBL495727,CHEMBL2041,7.96,7.96,7.96,Small molecule,2.0,false,CHEMBL3991867,B,Homo sapiens,Tyrosine-protein kinase receptor RET,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P07949,Kinase,TRUE,TRUE,INHIBITOR,"CHEMBL2148, CHEMBL1974, CHEMBL4722, CHEMBL1862, CHEMBL2185, CHEMBL2971",false,ENSG00000165731,false,true,true,true,false,6,4,,,,"uniprot_literature, impc, eva, orphanet, intogen, gene2phenotype, clingen, chembl, uniprot_variants, eva_somatic, cancer_gene_census","ENSG00000097007, ENSG00000087586, ENSG00000105639, ENSG00000178999, ENSG00000096968, ENSG00000122025","EFO_0001378, EFO_0000616, EFO_0005952, EFO_0000565","CHEMBL3430877, CHEMBL3430888, CHEMBL4523602, CHEMBL3430904",P07949
CHEMBL406,CHEMBL3242,8.00,8.00,8.0,Small molecule,4.0,true,CHEMBL1029738,B,Homo sapiens,Carbonic anhydrase XII,,,9,Direct single protein target assigned,,SINGLE PROTEIN,O43570,Enzyme,TRUE,TRUE,INHIBITOR,CHEMBL1876,false,ENSG00000074410,false,true,true,true,false,1,7,,,,"ot_genetics_portal, chembl",ENSG00000070915,"EFO_0004253, EFO_0000668, MONDO_0005148, EFO_0000537, EFO_0003840, EFO_0000373, EFO_0000319",CHEMBL2095180,P00918
CHEMBL934,CHEMBL1908,"7.34, 7.82, 7.82",7.82,7.82,Small molecule,4.0,true,CHEMBL3366443,B,Homo sapiens,Cytochrome P450 11B1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P15538,Enzyme,TRUE,TRUE,"","",false,ENSG00000160882,false,true,true,true,false,,5,,,,"impc, chembl","","MONDO_0002050, EFO_0003768, EFO_0002610, EFO_0003099, MONDO_0002009","",""
CHEMBL1734,CHEMBL216,7.29,7.29,7.29,Small molecule,4.0,true,CHEMBL4119544,B,Homo sapiens,Muscarinic acetylcholine receptor M1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P11229,GPCR,TRUE,TRUE,ANTAGONIST,"CHEMBL211, CHEMBL245",false,ENSG00000168539,false,true,false,true,false,2,8,,,,chembl,"ENSG00000181072, ENSG00000133019","EFO_0006865, EFO_1000781, EFO_1000781, EFO_0000284, HP_0000020, EFO_0006865, HP_0000103, EFO_0000284","CHEMBL2094109, CHEMBL2111417, CHEMBL2111418, CHEMBL2095219","P11229, P20309"
CHEMBL279433,CHEMBL2095164,7.01,7.01,7.01,Small molecule,1.0,false,CHEMBL684165,B,Homo sapiens,Geranylgeranyl transferase type I,,,7,Direct protein complex subunits assigned,,PROTEIN COMPLEX,P49354,Enzyme,TRUE,TRUE,"","",false,ENSG00000168522,false,true,false,true,false,,2,,,,chembl,"","EFO_0000574, EFO_0006859","CHEMBL271, CHEMBL2096991, CHEMBL4135, CHEMBL2094108","P53609, P49354"
CHEMBL98,CHEMBL5103,"7.19, 7.40, 6.34",7.40,7.19,Small molecule,4.0,true,CHEMBL3760296,B,Homo sapiens,Histone deacetylase 10,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q969S8,Epigenetic,TRUE,TRUE,INHIBITOR,"CHEMBL1829, CHEMBL1865, CHEMBL325, CHEMBL1937",false,ENSG00000100429,false,true,true,true,false,4,88,,,,"ot_genetics_portal, chembl","ENSG00000116478, ENSG00000171720, ENSG00000196591, ENSG00000094631","MONDO_0008903, EFO_1001951, EFO_0000096, MONDO_0004992, EFO_0000220, EFO_0002913, EFO_0000691, EFO_0000191, EFO_0003828, EFO_0006352, EFO_1000026, MONDO_0004975, MONDO_0015760, EFO_0000616, EFO_1001830, EFO_0004198, EFO_0000574, EFO_0000621, EFO_1001110, MONDO_0002158, EFO_0000641, EFO_0003833, MONDO_0007254, MONDO_0003268, EFO_0007535, MONDO_0005090, EFO_0000309, MONDO_0011382, EFO_0000365, EFO_0000565, EFO_0000222, MONDO_0019460, EFO_0000764, EFO_0000224, EFO_1001380, MONDO_0008315, EFO_0003060, MONDO_0001657, EFO_0005774, EFO_0000349, EFO_0002429, EFO_0000180, EFO_0002939, EFO_0000211, MONDO_0007576, EFO_0000198, EFO_0000519, EFO_1000785, EFO_0003893, EFO_0000479, EFO_0000339, MONDO_0015277, EFO_1001968, MONDO_0018364, EFO_0002618, EFO_0003869, MONDO_0044926, EFO_1000657, EFO_0000183, EFO_0000702, EFO_1001465, EFO_0002938, EFO_1001469, MONDO_0018906, EFO_1000309, MONDO_0001879, EFO_0000756, MONDO_0002087, EFO_0001378, EFO_0000588, EFO_0000681, MONDO_0021063, MONDO_0008170, MONDO_0000873, EFO_0000095, MONDO_0002691, EFO_0002501, EFO_0000673, MONDO_0001056, EFO_0000384, EFO_0000770, EFO_0000403, EFO_0002499, EFO_0005952, MONDO_0004986, EFO_1001051, EFO_0006861, MONDO_0000870",CHEMBL2093865,Q13547
CHEMBL960,CHEMBL340,"6.20, 5.30",6.20,5.3,Small molecule,4.0,true,CHEMBL1613886,A,Homo sapiens,Cytochrome P450 3A4,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P08684,Enzyme,TRUE,TRUE,INHIBITOR,CHEMBL1966,false,ENSG00000160868,false,true,false,true,false,1,22,,,,chembl,ENSG00000102967,"EFO_0000756, MONDO_0007915, EFO_0000764, EFO_0005761, MONDO_0008315, EFO_0001378, EFO_0000616, EFO_0000540, EFO_0003073, MONDO_0100096, MONDO_0005301, EFO_0004991, EFO_1000965, MONDO_0016537, EFO_0008518, EFO_1000158, EFO_1001231, EFO_0003778, MONDO_0007254, EFO_0007187, EFO_0000699, EFO_0000685","CHEMBL2111472, CHEMBL4523986, CHEMBL2364675",P08684
CHEMBL99,CHEMBL2111363,7.80,7.80,7.8,Small molecule,1.0,false,CHEMBL4422741,B,Homo sapiens,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),,,7,Direct protein complex subunits assigned,,PROTEIN COMPLEX,O15379,Epigenetic,TRUE,TRUE,"","",false,ENSG00000171720,false,true,true,true,false,,1,,,,"impc, chembl","",MONDO_0004992,"CHEMBL3038483, CHEMBL1829, CHEMBL3885590, CHEMBL4296072, CHEMBL4523988, CHEMBL4523673, CHEMBL3038484, CHEMBL2093865, CHEMBL3430897, CHEMBL3885591, CHEMBL4523679, CHEMBL3430896, CHEMBL2096976, CHEMBL4630741","Q9Y618, Q92769, Q13547, O15379, P37231"
CHEMBL673,CHEMBL340,6.20,6.20,6.2,Small molecule,4.0,true,CHEMBL1613886,A,Homo sapiens,Cytochrome P450 3A4,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P08684,Enzyme,TRUE,TRUE,INHIBITOR,CHEMBL2095205,false,ENSG00000160868,false,true,false,true,false,2,1,,,,chembl,"ENSG00000189221, ENSG00000069535",EFO_0000537,"CHEMBL2111472, CHEMBL4523986, CHEMBL2364675",P08684
CHEMBL975,CHEMBL2903,5.20,5.20,5.2,Small molecule,4.0,true,CHEMBL1614240,F,Homo sapiens,Arachidonate 15-lipoxygenase,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P16050,Enzyme,TRUE,TRUE,"","",false,ENSG00000161905,false,false,true,true,false,,54,,,,impc,"","MONDO_0011382, EFO_0000183, EFO_0000574, MONDO_0005301, EFO_0000209, EFO_0000095, EFO_0004991, EFO_0000309, EFO_0000384, EFO_0000565, EFO_0003884, EFO_0000094, EFO_0003865, EFO_0000182, EFO_0002939, EFO_0001073, EFO_0001378, EFO_0000096, MONDO_0008903, MONDO_0044903, MONDO_0004992, EFO_0003833, EFO_0005952, EFO_0000756, EFO_0000621, EFO_0000691, EFO_0006803, MONDO_0000870, EFO_0003929, MONDO_0008380, EFO_0000403, EFO_0009708, EFO_0004145, HP_0001915, EFO_0004256, EFO_0000174, EFO_0007498, EFO_1001968, EFO_0000222, HP_0001873, MONDO_0044881, EFO_0000637, EFO_1001469, HP_0001919, EFO_0000220, EFO_0002617, EFO_0000717, EFO_0003869, MONDO_0007915, EFO_0005088, EFO_0000514, MONDO_0007254, EFO_0000198, EFO_0001642","",""
CHEMBL58,CHEMBL1293235,7.15,7.15,7.15,Small molecule,4.0,true,CHEMBL1614544,F,Homo sapiens,Prelamin-A/C,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P02545,None,TRUE,TRUE,INHIBITOR,"CHEMBL1806, CHEMBL2311221",false,ENSG00000160789,false,false,true,true,false,1,55,,,,"impc, ot_genetics_portal, cancer_gene_census",ENSG00000131747,"EFO_0000403, EFO_0000211, MONDO_0015760, MONDO_0019472, EFO_0000565, EFO_0000182, MONDO_0005301, EFO_0004289, EFO_1001469, EFO_0002618, MONDO_0008170, EFO_0003843, EFO_0000220, EFO_0000403, EFO_0004289, MONDO_0018906, EFO_0001378, EFO_0000616, EFO_0004251, EFO_0000673, EFO_0003929, EFO_0000196, EFO_0000221, EFO_1001830, EFO_1001469, EFO_0005952, EFO_0008522, MONDO_0004992, EFO_0000224, EFO_0000339, EFO_0000095, MONDO_0008315, MONDO_0008315, EFO_1001968, EFO_0000222, EFO_0000178, MONDO_0007254, EFO_0006859, EFO_0000198, MONDO_0007254, EFO_1000286, EFO_0000326, EFO_0000574, MONDO_0019472, EFO_0000211, EFO_0000222, MONDO_0001023, MONDO_0005301, EFO_0001378, EFO_0000616, MONDO_0019460, MONDO_0000873, EFO_1001052, EFO_0000574, EFO_0001663","",""
CHEMBL478,CHEMBL224,6.54,6.54,6.54,Small molecule,2.0,false,CHEMBL1066770,F,Homo sapiens,Serotonin 2a (5-HT2a) receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P28223,GPCR,TRUE,TRUE,"","",false,ENSG00000102468,false,true,true,true,false,,2,,,,"impc, chembl","","EFO_0002610, MONDO_0007079","CHEMBL2095200, CHEMBL2096904, CHEMBL2111468, CHEMBL2096662, CHEMBL4630758","P14416, P41595, P30939, P28223"
CHEMBL667,CHEMBL211,7.31,7.31,7.31,Small molecule,4.0,true,CHEMBL4026893,F,Homo sapiens,Muscarinic acetylcholine receptor M2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P08172,GPCR,TRUE,TRUE,AGONIST,CHEMBL245,false,ENSG00000181072,false,true,false,true,false,1,11,,,,chembl,ENSG00000133019,"EFO_0004272, EFO_0000764, MONDO_0005148, EFO_0001073, HP_0000616, MONDO_0005041, MP_0001845, MONDO_0011382, EFO_0001645, EFO_0000556, MONDO_0005129","CHEMBL2095187, CHEMBL2095219, CHEMBL2094109, CHEMBL2111352, CHEMBL2111445","P11229, P08173, P20309, P08172"
CHEMBL267936,CHEMBL1075189,8.00,8.00,8.0,Small molecule,4.0,true,CHEMBL1614265,F,Homo sapiens,Pyruvate kinase isozymes M1/M2,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P14618,Kinase,TRUE,TRUE,NEGATIVE ALLOSTERIC MODULATOR,CHEMBL1907594,false,ENSG00000067225,false,false,true,true,false,2,10,,,,impc,"ENSG00000117971, ENSG00000080644","MONDO_0002009, MONDO_0007079, EFO_0003758, EFO_0000537, MONDO_0002050, EFO_0003768, GO_0007568, EFO_0001365, EFO_0009606, HP_0001268","",""
CHEMBL3989843,CHEMBL3622,5.22,5.22,5.22,Small molecule,4.0,true,CHEMBL989846,A,Homo sapiens,Cytochrome P450 2C19,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P33261,None,TRUE,TRUE,INHIBITOR,CHEMBL2095205,false,ENSG00000165841,false,false,true,true,false,2,10,,,,ot_genetics_portal,"ENSG00000189221, ENSG00000069535","EFO_0005230, MONDO_0002009, EFO_0000198, EFO_0000222, MONDO_0002009, EFO_1002014, MONDO_0005090, EFO_0003761, MONDO_0002050, EFO_0005252",CHEMBL4523986,P08684
CHEMBL406,CHEMBL4789,6.05,6.05,6.05,Small molecule,4.0,true,CHEMBL1029733,B,Homo sapiens,Carbonic anhydrase VA,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35218,Enzyme,TRUE,TRUE,INHIBITOR,CHEMBL1876,false,ENSG00000174990,false,false,true,true,false,1,7,,,,ot_genetics_portal,ENSG00000070915,"EFO_0004253, EFO_0000668, MONDO_0005148, EFO_0000537, EFO_0003840, EFO_0000373, EFO_0000319","CHEMBL2111457, CHEMBL2095180","P00918, Q9Y2D0"
CHEMBL1708,CHEMBL289,6.02,6.02,6.02,Small molecule,4.0,true,CHEMBL3534775,A,Homo sapiens,Cytochrome P450 2D6,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P10635,Enzyme,TRUE,TRUE,INHIBITOR,CHEMBL228,false,ENSG00000100197,false,false,true,true,false,1,10,,,,ot_genetics_portal,ENSG00000108576,"EFO_0003761, EFO_0006788, MONDO_0002009, EFO_0003922, EFO_0005230, EFO_0004262, EFO_0001358, MONDO_0002050, EFO_1001917, EFO_0004242",CHEMBL4523986,P08684
CHEMBL98,CHEMBL2716,6.46,6.46,6.46,Small molecule,4.0,true,CHEMBL1267909,B,Homo sapiens,Histone deacetylase 7,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q8WUI4,Epigenetic,TRUE,TRUE,INHIBITOR,"CHEMBL1829, CHEMBL1865, CHEMBL325, CHEMBL1937",false,ENSG00000061273,false,true,true,true,false,4,88,,,,"ot_genetics_portal, chembl","ENSG00000116478, ENSG00000171720, ENSG00000196591, ENSG00000094631","MONDO_0008903, EFO_1001951, EFO_0000096, MONDO_0004992, EFO_0000220, EFO_0002913, EFO_0000691, EFO_0000191, EFO_0003828, EFO_0006352, EFO_1000026, MONDO_0004975, MONDO_0015760, EFO_0000616, EFO_1001830, EFO_0004198, EFO_0000574, EFO_0000621, EFO_1001110, MONDO_0002158, EFO_0000641, EFO_0003833, MONDO_0007254, MONDO_0003268, EFO_0007535, MONDO_0005090, EFO_0000309, MONDO_0011382, EFO_0000365, EFO_0000565, EFO_0000222, MONDO_0019460, EFO_0000764, EFO_0000224, EFO_1001380, MONDO_0008315, EFO_0003060, MONDO_0001657, EFO_0005774, EFO_0000349, EFO_0002429, EFO_0000180, EFO_0002939, EFO_0000211, MONDO_0007576, EFO_0000198, EFO_0000519, EFO_1000785, EFO_0003893, EFO_0000479, EFO_0000339, MONDO_0015277, EFO_1001968, MONDO_0018364, EFO_0002618, EFO_0003869, MONDO_0044926, EFO_1000657, EFO_0000183, EFO_0000702, EFO_1001465, EFO_0002938, EFO_1001469, MONDO_0018906, EFO_1000309, MONDO_0001879, EFO_0000756, MONDO_0002087, EFO_0001378, EFO_0000588, EFO_0000681, MONDO_0021063, MONDO_0008170, MONDO_0000873, EFO_0000095, MONDO_0002691, EFO_0002501, EFO_0000673, MONDO_0001056, EFO_0000384, EFO_0000770, EFO_0000403, EFO_0002499, EFO_0005952, MONDO_0004986, EFO_1001051, EFO_0006861, MONDO_0000870","CHEMBL2093865, CHEMBL4630738","Q8WUI4, Q13547"
CHEMBL716,CHEMBL231,8.00,8.00,8.0,Small molecule,4.0,true,CHEMBL3225632,B,Homo sapiens,Histamine H1 receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35367,GPCR,TRUE,TRUE,ANTAGONIST,"CHEMBL217, CHEMBL224, CHEMBL225",false,ENSG00000196639,false,true,false,true,false,3,49,,,,chembl,"ENSG00000147246, ENSG00000102468, ENSG00000149295","MONDO_0005301, EFO_0004242, MONDO_0002009, EFO_0002610, EFO_0004698, EFO_0005411, EFO_0009963, EFO_0007191, EFO_0003918, EFO_0003761, MONDO_0005090, EFO_0009854, MONDO_0005351, EFO_0009963, MONDO_0005180, MONDO_0002050, EFO_0005407, Orphanet_79292, EFO_0004247, EFO_0003888, MONDO_0002050, MONDO_0007079, EFO_0000677, MONDO_0004985, EFO_1001892, EFO_0005230, EFO_0005411, EFO_0003884, MONDO_0002046, EFO_0004242, HP_0000713, HP_0012076, EFO_1001917, MONDO_0002009, EFO_1000904, MONDO_0005090, EFO_0005407, EFO_0009964, EFO_0005230, MONDO_0007079, EFO_0004701, EFO_0009267, MONDO_0004985, EFO_1001917, EFO_0004257, HP_0012076, EFO_0001358, EFO_0003761, EFO_0007453","",""
CHEMBL482811,CHEMBL237,7.97,7.97,7.97,Small molecule,1.0,false,CHEMBL3626672,F,Homo sapiens,Kappa opioid receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P41145,GPCR,TRUE,TRUE,"","",false,ENSG00000082556,false,true,false,true,false,,1,,,,chembl,"",MONDO_0005178,"CHEMBL2095181, CHEMBL2095156, CHEMBL2095151",P41145
CHEMBL1234354,CHEMBL4282,7.89,7.89,7.89,Small molecule,2.0,false,CHEMBL2379605,B,Homo sapiens,Serine/threonine-protein kinase AKT,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P31749,Kinase,TRUE,TRUE,INHIBITOR,"CHEMBL3559703, CHEMBL2842",false,ENSG00000142208,false,true,true,true,false,9,3,,,,"uniprot_literature, eva, intogen, ot_genetics_portal, chembl, eva_somatic, cancer_gene_census","ENSG00000198793, ENSG00000145675, ENSG00000051382, ENSG00000105851, ENSG00000121879, ENSG00000105647, ENSG00000171608, ENSG00000141506, ENSG00000117461","EFO_0003869, MONDO_0007254, MONDO_0004992","CHEMBL4106175, CHEMBL4523748, CHEMBL3885629, CHEMBL3038463, CHEMBL5169081, CHEMBL5169068, CHEMBL2111353","P23443, P31751, P31749, P62136, P38936"
CHEMBL1112,CHEMBL234,"8.48, 8.00",8.48,8.0,Small molecule,4.0,true,CHEMBL3381714,B,Homo sapiens,Dopamine D3 receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35462,GPCR,TRUE,TRUE,"ANTAGONIST, PARTIAL AGONIST","CHEMBL214, CHEMBL224, CHEMBL217",false,ENSG00000151577,false,true,true,true,false,3,26,,,,"uniprot_literature, impc, chembl","ENSG00000178394, ENSG00000149295, ENSG00000102468","EFO_0002610, MONDO_0004975, EFO_0005230, EFO_0004701, MONDO_0002009, EFO_0003758, MONDO_0002050, MONDO_0000594, MONDO_0010383, MONDO_0007079, EFO_0004895, EFO_0003756, EFO_0004242, EFO_0007453, EFO_0005407, EFO_0003888, EFO_0005411, EFO_0003757, MONDO_0004985, MONDO_0005351, EFO_0009963, EFO_0003015, EFO_0001358, MONDO_0005090, HP_0000713, EFO_0003761","CHEMBL2331075, CHEMBL2096905, CHEMBL2097165, CHEMBL2095169","P35462, P14416"
CHEMBL628,CHEMBL1293235,5.25,5.25,5.25,Small molecule,4.0,true,CHEMBL1614544,F,Homo sapiens,Prelamin-A/C,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P02545,None,TRUE,TRUE,"INHIBITOR, ANTAGONIST","CHEMBL2094257, CHEMBL2363066",false,ENSG00000160789,false,false,true,true,false,25,48,,,,"uniprot_literature, impc, eva, orphanet, ot_genetics_portal, gene2phenotype, clingen, eva_somatic, uniprot_variants, cancer_gene_census","ENSG00000170425, ENSG00000128271, ENSG00000138735, ENSG00000065989, ENSG00000172572, ENSG00000139053, ENSG00000185527, ENSG00000186642, ENSG00000205268, ENSG00000115252, ENSG00000160191, ENSG00000133256, ENSG00000113448, ENSG00000184588, ENSG00000156973, ENSG00000132915, ENSG00000152270, ENSG00000095464, ENSG00000113231, ENSG00000112541, ENSG00000123360, ENSG00000105650, ENSG00000154678, ENSG00000073417, ENSG00000171408","EFO_0000764, EFO_1001249, EFO_0000278, MONDO_0004985, MONDO_0100096, MONDO_0002050, MONDO_0010679, EFO_0001065, EFO_0000401, EFO_0000545, EFO_0004272, EFO_1001346, EFO_0003780, MONDO_0008867, EFO_1001345, HP_0001919, EFO_0006890, EFO_0003928, EFO_1001486, EFO_0000319, EFO_0005046, EFO_1000158, EFO_0003869, EFO_0005774, MONDO_0018373, MONDO_0002462, EFO_0003060, EFO_0004255, EFO_0000384, EFO_0003884, EFO_0005044, EFO_0004284, MONDO_0005090, HP_0001643, HP_0001397, EFO_1000844, MONDO_0002009, EFO_0007444, HP_0040187, EFO_0001645, EFO_0005672, HP_0001399, MONDO_0004992, EFO_0000546, EFO_0001422, EFO_1000652, EFO_0000220, DOID_13406","",""
CHEMBL1417019,CHEMBL1293237,5.00,5.00,5.0,Small molecule,4.0,true,CHEMBL1614067,F,Homo sapiens,Bloom syndrome protein,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P54132,None,TRUE,TRUE,INHIBITOR,"CHEMBL1806, CHEMBL2311221",false,ENSG00000197299,false,false,true,true,false,1,41,,,,"uniprot_literature, impc, eva, orphanet, intogen, ot_genetics_portal, gene2phenotype, clingen, uniprot_variants, cancer_gene_census",ENSG00000131747,"EFO_0001663, EFO_0000211, MONDO_0015760, MONDO_0019472, EFO_0000565, EFO_0000182, MONDO_0005301, EFO_0004289, MONDO_0008170, EFO_0003843, EFO_0000220, MONDO_0018906, EFO_0000616, EFO_0004251, EFO_0000673, EFO_0003929, EFO_0000196, EFO_0000221, EFO_0005952, EFO_1001830, EFO_1001469, EFO_0008522, MONDO_0004992, EFO_0000224, EFO_0000339, EFO_0000095, MONDO_0008315, MONDO_0008315, EFO_0000222, EFO_0000178, EFO_0006859, EFO_0000198, MONDO_0007254, EFO_1000286, EFO_0000574, MONDO_0001023, EFO_0001378, MONDO_0019460, MONDO_0000873, EFO_1001052, EFO_0000403","",""
CHEMBL887,CHEMBL1951,"5.81, 5.85",5.85,5.81,Small molecule,4.0,true,CHEMBL4048088,B,Homo sapiens,Monoamine oxidase A,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P21397,Enzyme,TRUE,TRUE,INHIBITOR,CHEMBL2039,false,ENSG00000189221,false,true,false,true,false,1,7,,,,chembl,ENSG00000069535,"MONDO_0019037, EFO_1001050, EFO_0004270, MONDO_0005180, MONDO_0005180, MONDO_0004976, MONDO_0004975",CHEMBL2095205,P21397
CHEMBL126075,CHEMBL1293256,5.00,5.00,5.0,Small molecule,-1.0,false,CHEMBL1614086,F,Homo sapiens,Thrombopoietin,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P40225,None,TRUE,TRUE,"","",false,ENSG00000090534,false,false,true,true,false,,1,,,,ot_genetics_portal,"",EFO_0000319,"",""
